Date,low,mid,high
1928-04-30,0.25484186471684345,0.7401442759018,0.00501385938135661
1928-05-01,0.41870670055300435,0.5779156919261906,0.003377607520805079
1928-05-02,0.5862380733248056,0.41146552278577037,0.0022964038894241713
1928-05-03,0.6948035047681013,0.30341919609951545,0.0017772991323835275
1928-05-04,0.2502507925904656,0.7402566846830696,0.009492522726464878
1928-05-07,0.2657790517033228,0.7268488693987676,0.007372078897909887
1928-05-08,0.2631735947886155,0.7305603560801474,0.006266049131236783
1928-05-09,0.4116076747387272,0.5845596686808034,0.0038326565804693196
1928-05-10,0.5686066079308576,0.42889700606555997,0.002496386003582463
1928-05-11,0.6104114087740328,0.3870383747815992,0.002550216444368142
1928-05-14,0.7339564249347997,0.2644463042091284,0.001597270856071632
1928-05-15,0.8195671873934308,0.1793983908916848,0.001034421714884236
1928-05-16,0.14461147566315863,0.8413328072958709,0.014055717040970243
1928-05-17,0.2621482349892704,0.7307179102095632,0.007133854801166601
1928-05-18,0.14590997964312302,0.8453648935912611,0.008725126765615921
1928-05-21,0.01864093196408971,0.9653686666899337,0.015990401345976478
1928-05-22,0.00560927335222483,0.9748871852949565,0.019503541352818607
1928-05-23,0.0006760506924052081,0.9570535929157687,0.042270356391826025
1928-05-24,0.03337751256580177,0.9459199841975079,0.020702503236690428
1928-05-25,0.10349515192438606,0.8864278182854792,0.010077029790134747
1928-05-28,0.005796468878988022,0.9724776375790383,0.02172589354197372
1928-05-29,0.010591967834059806,0.9698442300376243,0.019563802128315627
1928-05-31,0.029621587576227897,0.9568626037251654,0.013515808698606548
1928-06-01,0.09057544309592216,0.9014920759312816,0.007932480972796377
1928-06-04,0.017950357782555333,0.9689394261123639,0.013110216105080879
1928-06-05,0.07476979544159933,0.9175094086515562,0.007720795906844543
1928-06-06,0.04959924770528515,0.9416220736629101,0.008778678631804673
1928-06-07,0.11457527848150208,0.8793011022828288,0.006123619235669324
1928-06-08,0.0334225351055897,0.9562942545337464,0.010283210360664086
1928-06-11,2.231440413110687e-09,0.4774472069226297,0.5225527908459298
1928-06-12,0.00018778608838911182,0.41104427816414296,0.588767935747468
1928-06-13,1.5800927707722833e-07,0.07825874417943399,0.9217410978112889
1928-06-14,0.0035118468720369586,0.21423863638790658,0.7822495167400566
1928-06-15,0.000393896181198971,0.23151567181877072,0.7680904320000302
1928-06-18,9.424993599393085e-05,0.20287886174813796,0.7970268883158682
1928-06-19,0.014331307099308783,0.429355145507486,0.5563135473932052
1928-06-20,0.011863724671992839,0.5563607257583729,0.43177554956963393
1928-06-21,0.06191380220956646,0.733860457278051,0.20422574051238254
1928-06-22,0.15429981600545664,0.7657681755223873,0.07993200847215609
1928-06-25,0.24379163534830445,0.7244106119892668,0.03179775266242857
1928-06-26,0.156976913165481,0.8184904407538632,0.024532646080655827
1928-06-27,0.14404798810546396,0.8395813270968164,0.01637068479771951
1928-06-28,0.09823631466504235,0.8876009131804677,0.014162772154489894
1928-06-29,0.19464108095386762,0.7977609406063864,0.0075979784397456965
1928-07-02,0.1516097121034554,0.8407451124783641,0.007645175418180442
1928-07-03,0.022579460203485825,0.9611910325717054,0.01622950722480873
1928-07-05,0.03434864530262737,0.9530697092621709,0.012581645435201658
1928-07-06,0.0740593262558348,0.9177155268424934,0.00822514690167177
1928-07-09,0.15907567558700272,0.8351882034241845,0.005736120988812653
1928-07-10,0.2807447910300239,0.7150132551047941,0.004241953865181933
1928-07-11,0.00019389571568295246,0.9420433725470961,0.05776273173722089
1928-07-12,0.018988935197262413,0.9503872681934217,0.030623796609316096
1928-07-13,0.044823562126039704,0.937698235968003,0.017478201905957245
1928-07-16,0.00941367719416188,0.9697204476170362,0.020865875188801734
1928-07-17,0.049375450286780635,0.939124218439842,0.011500331273377497
1928-07-18,0.03120264178495247,0.9562983903980626,0.012498967816984712
1928-07-19,0.08992111929193032,0.9025880529403361,0.007490827767733583
1928-07-20,0.19321182145183236,0.8016270268224268,0.005161151725740828
1928-07-23,0.30490321991895275,0.6908798760813897,0.004216903999657594
1928-07-24,0.4571590170989124,0.5397869380934787,0.0030540448076089195
1928-07-25,0.5614994826799248,0.4358710373148178,0.002629480005257383
1928-07-26,0.7136844422021296,0.28471415753898754,0.0016014002588827312
1928-07-27,0.6697251146994163,0.32787471071525676,0.002400174585327145
1928-07-30,0.7918641369114275,0.20686639193499654,0.0012694711535760545
1928-07-31,0.8634156247499073,0.13580048841774392,0.0007838868323486457
1928-08-01,0.9159639496454537,0.08356970883959862,0.0004663415149477124
1928-08-02,0.9235840589014905,0.07595042175316653,0.00046551934534286396
1928-08-03,0.9507511262418811,0.048965836998454235,0.0002830367596647055
1928-08-06,0.8818070842066356,0.11714686571563725,0.001046050077726975
1928-08-07,0.8983779846048621,0.1008928351732306,0.0007291802219073138
1928-08-08,0.6245219030974571,0.37134078317756214,0.004137313724980881
1928-08-09,0.7592980787958049,0.23890823232597064,0.0017936888782244431
1928-08-10,0.8357869575252054,0.16318311582623637,0.0010299266485580196
1928-08-13,0.9009489239226576,0.09848177235460318,0.0005693037227395554
1928-08-14,0.8409939355837996,0.15782988181678942,0.001176182599410573
1928-08-15,0.23978150574074017,0.7464730130111514,0.01374548124810845
1928-08-16,0.29617885618640305,0.6955461161449348,0.008275027668662095
1928-08-17,0.4670879845989191,0.5288364427201028,0.004075572680978207
1928-08-20,0.5442824444829936,0.4525022011036439,0.00321535441336265
1928-08-21,0.3119238431376887,0.6810453752018409,0.007030781660470433
1928-08-22,0.47331221768205045,0.5229469093972064,0.003740872920743087
1928-08-23,0.6433832401056061,0.3545009720403395,0.0021157878540543694
1928-08-24,0.18679335003723047,0.802351895740469,0.01085475422230061
1928-08-27,0.33225378972607844,0.66222172328443,0.005524486989491513
1928-08-28,0.366177675119966,0.6288920854148012,0.004930239465233004
1928-08-29,0.5392969038897686,0.45783713379036556,0.002865962319865794
1928-08-30,0.6984200370846999,0.2998801797114838,0.0016997832038165607
1928-08-31,0.46203866724460413,0.5329262714752898,0.005035061280105865
1928-09-04,0.5914283022617487,0.4056169355942745,0.0029547621439767607
1928-09-05,0.7048212475879084,0.2932862219583392,0.0018925304537523416
1928-09-06,0.7090229740949279,0.2890291957820453,0.0019478301230268853
1928-09-07,0.7453419146002351,0.25291147402543235,0.001746611374332665
1928-09-10,0.6686329494276136,0.3288299728553327,0.002537077717053621
1928-09-11,0.6942336468290383,0.3034931236742058,0.0022732294967558724
1928-09-12,0.7985785369216439,0.20014908353214747,0.001272379546208557
1928-09-13,0.8754147044554583,0.12387185968925914,0.0007134358552826256
1928-09-14,0.9239438624483262,0.0756346043604623,0.00042153319121162914
1928-09-17,0.8990216437796692,0.1002427042297665,0.0007356519905641772
1928-09-18,0.8720837339223062,0.12696519457066022,0.0009510715070333027
1928-09-19,0.9221318158088883,0.07739410719894205,0.00047407699216949894
1928-09-20,0.9496847017124873,0.05002538135455922,0.000289916932953359
1928-09-21,0.9487823843844319,0.050881284927498605,0.00033633068806961943
1928-09-24,0.9618320403765528,0.03793531588916698,0.00023264373428038713
1928-09-25,0.9695481361288845,0.03027272754718469,0.00017913632393096765
1928-09-26,0.9741296915496236,0.02571869956072415,0.00015160888965237113
1928-09-27,0.8103776437192372,0.18751985885270225,0.002102497428060577
1928-09-28,0.8872962447001653,0.11188094367931206,0.0008228116205226941
1928-10-01,0.8214209466838434,0.17702084712993899,0.0015582061862176133
1928-10-02,0.8503357493783904,0.1485928108346264,0.0010714397869830943
1928-10-03,0.8906549097316881,0.10865636450682734,0.0006887257614847724
1928-10-04,0.9289388408164314,0.07064071283140343,0.000420446352165194
1928-10-05,0.9491333560191181,0.05057209259827516,0.0002945513826066514
1928-10-08,0.944179621980564,0.05546253685211947,0.0003578411673164248
1928-10-09,0.9592107491681252,0.040542736694917744,0.000246514136957132
1928-10-10,0.9064665805550794,0.09272146249719838,0.0008119569477222388
1928-10-11,0.9320050167832019,0.0675236133534961,0.00047136986330215054
1928-10-15,0.9364752832965988,0.06308915720400399,0.0004355594993972619
1928-10-16,0.9551471697333109,0.044577317013198135,0.0002755132534909835
1928-10-17,0.9654116449849157,0.034380914821410896,0.00020744019367354325
1928-10-18,0.9720936305804937,0.02774119009891719,0.00016517932058908642
1928-10-19,0.9694742555013606,0.03032852191544796,0.00019722258319161608
1928-10-22,0.947788506089219,0.05183251867219029,0.0003789752385905671
1928-10-23,0.9486020409660887,0.05104010067690822,0.0003578583570032689
1928-10-24,0.9637507532648404,0.03602950310949504,0.00021974362566452995
1928-10-25,0.9636727485322962,0.03610157065499752,0.00022568081270652105
1928-10-26,0.8157195534764252,0.18237652207233288,0.0019039244512419182
1928-10-29,0.33249082121232143,0.655934303161028,0.011574875626650414
1928-10-30,0.1514062603301143,0.8354118975891914,0.013181842080694124
1928-10-31,0.2355321020858687,0.757146840084023,0.00732105783010845
1928-11-01,0.07091551579381765,0.9162938653840724,0.01279061882210989
1928-11-02,0.1531155238440886,0.839675157303138,0.007209318852773311
1928-11-05,0.06183836010805264,0.9271864486577366,0.010975191234210797
1928-11-07,0.149728652841781,0.843806315133486,0.006465032024732968
1928-11-08,0.20883818048741454,0.7855661191259157,0.005595700386669676
1928-11-09,0.2635733916765989,0.7312841606585386,0.005142447664862547
1928-11-12,0.11955784252349633,0.8713252213259868,0.00911693615051697
1928-11-13,0.23100476340135268,0.7633866618304352,0.005608574768212226
1928-11-14,0.38797432146878513,0.6083584070900293,0.003667271441185579
1928-11-15,0.5085657197134563,0.4884763861078305,0.0029578941787128596
1928-11-16,0.1709387675096452,0.8193287315817759,0.009732500908578906
1928-11-19,0.31099484800757043,0.6837583549872083,0.005246797005221259
1928-11-20,0.31754424648074536,0.6771365201122053,0.005319233407049498
1928-11-21,0.04061607823845272,0.9452314267836887,0.014152494977858567
1928-11-22,0.022658734687375746,0.962271068308136,0.015070197004488325
1928-11-23,0.05121280553823897,0.9384700904394778,0.010317104022283294
1928-11-26,0.11948075258867742,0.8737402963422147,0.006778951069107944
1928-11-27,0.21188464895489706,0.7829525070494696,0.0051628439956333105
1928-11-28,0.12492527577443992,0.8670875755260359,0.007987148699524238
1928-11-30,0.23159986774988164,0.763073515874075,0.005326616376043113
1928-12-03,0.00804152863685176,0.9720721313137629,0.019886340049385564
1928-12-04,0.057531729604514775,0.9322327166548867,0.01023555374059866
1928-12-05,0.10816640155614254,0.8848025878793316,0.007031010564525765
1928-12-06,4.969215173850467e-10,0.3599066148762133,0.6400933846268648
1928-12-07,2.5043069530635334e-06,0.14483114196659674,0.8551663537264501
1928-12-10,0.012033406723435676,0.35637144147602606,0.6315951518005383
1928-12-11,0.0005879682941300113,0.3101167089758436,0.6892953227300267
1928-12-12,0.00546033527485643,0.4756064406258961,0.5189332240992475
1928-12-13,0.04205467291229985,0.688855731763497,0.2690895953242032
1928-12-14,0.12433641658038226,0.7646645596614314,0.11099902375818624
1928-12-17,0.20356857650374208,0.7513433662359901,0.045088057260267905
1928-12-18,0.12503104201729273,0.841509046832047,0.033459911150660264
1928-12-19,0.06490206510812857,0.9078180968833613,0.02727983800851006
1928-12-20,0.1434423469023196,0.8439403827378791,0.012617270359801296
1928-12-21,0.09482628519250831,0.8930492112332632,0.012124503574228326
1928-12-24,0.10438826497474349,0.885962101036407,0.009649633988849368
1928-12-26,0.1660216643741127,0.8274178986932685,0.0065604369326187125
1928-12-27,0.1804933047003554,0.8130351445542287,0.006471550745415935
1928-12-28,0.05186129461406668,0.9361490901077291,0.011989615278204378
1928-12-31,0.012225598369424542,0.9699766209082467,0.017797780722328734
1929-01-02,0.0014618511289666229,0.9647508815420862,0.03378726732894697
1929-01-03,0.04637053607620278,0.9383742947497963,0.015255169174000879
1929-01-04,0.1232513821298922,0.8686794097195204,0.00806920815058729
1929-01-07,0.00011064473747623795,0.9369166025929275,0.06297275266959637
1929-01-08,0.03535611676597629,0.9372239964206192,0.02741988681340456
1929-01-09,0.009792510092465389,0.9598378757728708,0.030369614134663565
1929-01-10,0.06190886294842392,0.9242710242128919,0.01382011283868416
1929-01-11,0.1410577686028581,0.8513420867608987,0.007600144636243016
1929-01-14,0.26894685797478096,0.7262140569088932,0.004839085116325985
1929-01-15,0.035586150035285966,0.9514753492012351,0.012938500763479008
1929-01-16,0.016983539178498815,0.9677497587972003,0.015266702024300643
1929-01-17,0.06073323275653908,0.9300259675209406,0.009240799722520218
1929-01-18,0.1415309162279895,0.8523521337153613,0.006116950056649067
1929-01-21,0.25539416435285855,0.7400199789704585,0.004585856676683004
1929-01-22,0.2684771903410326,0.7263484857476628,0.005174323911304672
1929-01-23,0.3624075115619747,0.6333671504896526,0.0042253379483726105
1929-01-24,0.3753227867895406,0.620421065740839,0.004256147469620232
1929-01-25,0.05685781156687391,0.9286523387913167,0.014489849641809285
1929-01-28,0.09575093303584722,0.8951956293062446,0.009053437657908186
1929-01-29,0.2041077571690408,0.7903368195587156,0.005555423272243704
1929-01-30,0.3384217271647629,0.6575474626044137,0.004030810230823542
1929-01-31,0.2198607249431076,0.7733946205773337,0.006744654479559054
1929-02-01,0.35301841116014276,0.6425973102902792,0.004384278549577813
1929-02-04,0.30443184674932133,0.6903980471161328,0.005170106134545646
1929-02-05,0.47095103048982684,0.5258087805023676,0.0032401890078055163
1929-02-06,0.3879464082112445,0.6075643822498124,0.004489209538942942
1929-02-07,3.4819373649304992e-06,0.8043335985778259,0.1956629194848093
1929-02-08,0.0069712022260279855,0.8650700790610812,0.1279587187128908
1929-02-11,0.0002260252689897041,0.7592489375903624,0.24052503714064785
1929-02-13,0.03823313156462601,0.8598522364889751,0.10191463194639908
1929-02-14,0.08641462173235198,0.8702186198422857,0.04336675842536241
1929-02-15,0.0008383878694918883,0.9029932287779635,0.09616838335254481
1929-02-18,0.04446862109730192,0.9167841178048216,0.03874726109787635
1929-02-19,0.12076539280219324,0.8630362975265622,0.016198309671244575
1929-02-20,0.13612238121230194,0.8527472116772702,0.011130407110427887
1929-02-21,0.09636291352717581,0.8927193358545271,0.010917750618297188
1929-02-25,0.2037149781859427,0.7900637849612112,0.006221236852846249
1929-02-26,0.3552830128715804,0.6407131947411724,0.004003792387247514
1929-02-27,0.2043600444960093,0.7883406490188491,0.007299306485141559
1929-02-28,0.07727159411399807,0.911263263544651,0.01146514234135105
1929-03-01,0.08289334190977075,0.9074206764806916,0.009685981609537741
1929-03-04,0.018424193697258374,0.9675515608237456,0.014024245478995985
1929-03-05,0.03924736966233487,0.9508569172173582,0.009895713120307157
1929-03-06,0.0037876381007596856,0.9773662438129297,0.01884611808631034
1929-03-07,0.023075350024988697,0.9635991097541611,0.013325540220850406
1929-03-08,0.06179406646134391,0.9293197540072224,0.008886179531433723
1929-03-11,0.009863404721554432,0.9751838641852086,0.014952731093237037
1929-03-12,0.062425848878794196,0.929268726569516,0.008305424551689916
1929-03-13,0.0523630603469964,0.9383990467771887,0.009237892875814955
1929-03-14,0.0025713499105731075,0.9721687332729975,0.025259916816429424
1929-03-15,0.00736871351554836,0.9690703434635517,0.02356094302089959
1929-03-18,0.05379802387437217,0.9346361238027766,0.011565852322851271
1929-03-19,0.13536418163999736,0.8578832396852817,0.0067525786747209895
1929-03-20,0.25905758838097565,0.7363562875414076,0.004586124077616638
1929-03-21,0.3341426086334692,0.6617711408114689,0.004086250555061982
1929-03-22,0.07034893098450115,0.9189483260972114,0.010702742918287078
1929-03-25,7.073529617704615e-12,0.15666558589313478,0.8433344140997918
1929-03-26,0.0066119974355267975,0.34028074383750484,0.6531072587269683
1929-03-27,1.5054720652870157e-07,0.05610154616474061,0.9438983032880528
1929-03-28,9.165444162265625e-05,0.08682239101187506,0.9130859545465024
1929-04-01,1.5011569567502025e-07,0.028311877589692412,0.971687972294612
1929-04-02,0.000575854253876814,0.10929445861175385,0.8901296871343691
1929-04-03,0.0009571593532631036,0.19688227965024133,0.8021605609964956
1929-04-04,0.0003500065823357431,0.20819012686635646,0.791459866551308
1929-04-05,0.003647422144103139,0.3578936017869442,0.6384589760689529
1929-04-08,0.010434219967907159,0.5391193025100417,0.4504464775220512
1929-04-09,0.021275305546807288,0.7043998169039938,0.27432487754919876
1929-04-10,0.06194870428521355,0.807791564609944,0.13025973110484274
1929-04-11,0.04731146606437691,0.8695910059479812,0.0830975279876417
1929-04-12,0.12035406370884585,0.8462239112595582,0.033422025031596046
1929-04-15,0.15092987823482049,0.8319313972916449,0.017138724473534567
1929-04-16,0.28165196603343445,0.7105336586421879,0.007814375324377764
1929-04-17,0.2192039395501765,0.7726054788701009,0.008190581579722392
1929-04-18,0.3444213651830448,0.6506134224336151,0.0049652123833402164
1929-04-19,0.5101888271864192,0.4868116318596338,0.002999540953947053
1929-04-22,0.3559282527233967,0.6384751814756963,0.005596565800907302
1929-04-23,0.45975524161141124,0.5363326791332804,0.003912079255308081
1929-04-24,0.5618500275545383,0.43534849489397875,0.002801477551482982
1929-04-25,0.6313399518252643,0.3663578296172443,0.0023022185574913413
1929-04-26,0.7504193397462289,0.24814627863235975,0.0014343816214114808
1929-04-29,0.8365012947908002,0.162584307556241,0.0009143976529590325
1929-04-30,0.37124401012600317,0.6203798662933403,0.008376123580656623
1929-05-01,0.5452994523085951,0.4509505945943043,0.0037499530971006672
1929-05-02,0.6692227526871118,0.3285393881203803,0.00223785919250791
1929-05-03,0.5946453332388457,0.402059370342291,0.003295296418863515
1929-05-06,0.7227416977943115,0.27547827292552857,0.0017800292801600794
1929-05-07,0.5605741867345165,0.43580989373322226,0.0036159195322612815
1929-05-08,0.6893876248595194,0.30853758867979225,0.002074786460688196
1929-05-09,0.6967689992543041,0.3011744914164696,0.0020565093292262263
1929-05-10,0.48219825696092783,0.5127422102547526,0.005059532784319534
1929-05-13,0.00011887767765243416,0.8987822082626427,0.10109891405970431
1929-05-14,0.009745758181676323,0.9228196161154315,0.06743462570289205
1929-05-15,0.04495250047928965,0.925049238746475,0.029998260774235373
1929-05-16,0.10356067009145242,0.8819736796343872,0.014465650274160318
1929-05-17,0.19074505899847602,0.8012814760642761,0.007973464937247909
1929-05-20,2.7165379490687116e-05,0.8933864087715859,0.10658642584892358
1929-05-21,0.009356645351835679,0.919011347811785,0.07163200683637949
1929-05-22,1.4787818152763655e-10,0.13735001763169355,0.8626499822204285
1929-05-23,1.5003879661349237e-05,0.08869741816939247,0.9112875779509465
1929-05-24,0.0032318504486170884,0.23136144922712187,0.7654067003242612
1929-05-27,4.711080819092387e-12,0.004662317570955232,0.9953376824243335
1929-05-28,2.3055158600597288e-05,0.049505401173051314,0.9504715436683481
1929-05-29,0.005675606959398835,0.20388386793177052,0.7904405251088308
1929-05-31,0.017008244968362923,0.3848148232051183,0.5981769318265189
1929-06-03,0.001657556936736484,0.3833084804269983,0.6150339626362652
1929-06-04,0.002529354824399579,0.4615021940033391,0.5359684511722614
1929-06-05,0.034056980337716036,0.6823231377277825,0.28361988193450144
1929-06-06,0.10971627613343994,0.7717435473390654,0.1185401765274946
1929-06-07,0.1792682776500216,0.7714136170894956,0.049318105260482845
1929-06-10,0.0941231417575683,0.8706731823555306,0.03520367588690096
1929-06-11,0.15289045111753208,0.8300499835116849,0.017059565370782955
1929-06-12,0.28938497033111765,0.7030056714357387,0.0076093582331437995
1929-06-13,0.06567633971200622,0.9191660650090154,0.015157595278978309
1929-06-14,0.1476899425087078,0.8441340173306936,0.008176040160598435
1929-06-17,0.009406625083705952,0.9684941127138812,0.02209926220241268
1929-06-18,0.06132587813193179,0.9278569041461159,0.010817217721952238
1929-06-19,0.1180310296469487,0.8748764109645111,0.007092559388540193
1929-06-20,0.19228508667739194,0.802108632207636,0.005606281114972136
1929-06-21,0.28378256269981167,0.711569703536725,0.004647733763463502
1929-06-24,0.45040773622925256,0.5464589345119917,0.0031333292587558976
1929-06-25,0.35288906692984395,0.6420074212519802,0.005103511818175725
1929-06-26,0.45321742586836844,0.5429831512128516,0.0037994229187798016
1929-06-27,0.623249499872914,0.3745221793642236,0.002228320762862545
1929-06-28,0.48384095592744425,0.5118446173449298,0.004314426727626103
1929-07-01,0.23807709215401954,0.7531491671634012,0.008773740682579047
1929-07-02,0.18291947116482055,0.8081916711011242,0.008888857734055424
1929-07-03,0.300737159356099,0.693871531817185,0.005391308826716047
1929-07-05,0.4243993686352757,0.5717839670463626,0.003816664318361728
1929-07-08,0.5970148101320545,0.4006505884886953,0.0023346013792499435
1929-07-09,0.7017560593314788,0.29653423669177825,0.0017097039767430334
1929-07-10,0.790720921759224,0.2080908722294915,0.0011882060112843415
1929-07-11,0.8736969901936159,0.12560467548222812,0.0006983343241559413
1929-07-12,0.7825907369798349,0.21561803182070235,0.0017912311994624486
1929-07-15,0.828698063524834,0.1701272218467554,0.0011747146284107543
1929-07-16,0.849385185337926,0.1495740155310888,0.0010407991309851483
1929-07-17,0.9079428033476578,0.09150516925778482,0.0005520273945576988
1929-07-18,0.9359944618671222,0.06363457955305092,0.00037095857982673936
1929-07-19,0.9542119024694931,0.04551949489225236,0.00026860263825474696
1929-07-22,0.8097614828019875,0.18838446743442544,0.001854049763587191
1929-07-23,0.4955134767625835,0.497669574178448,0.006816949058968595
1929-07-24,0.4925769559173779,0.5024129781561932,0.005010065926428986
1929-07-25,0.6248182344754055,0.3724163027397531,0.002765462784841451
1929-07-26,0.710175532990253,0.2879575820019813,0.0018668850077657299
1929-07-29,0.08442533968359965,0.8998163664599836,0.0157582938564169
1929-07-30,0.05857599448538524,0.9273970603541415,0.014026945160473259
1929-07-31,0.026042527634338068,0.9582649583709465,0.01569251399471539
1929-08-01,0.061017928861523706,0.9288583492701664,0.010123721868309826
1929-08-02,0.009405197421430901,0.9721900423820508,0.018404760196518086
1929-08-05,0.059689778733696984,0.9307352757627508,0.009574945503552021
1929-08-06,0.11654941653230697,0.8768221022624549,0.006628481205238347
1929-08-07,0.06157220945454104,0.9297709305126245,0.008656860032834312
1929-08-08,0.04228989622493752,0.94751804659959,0.010192057175472356
1929-08-09,5.543733741468459e-10,0.38102841155387646,0.6189715878917506
1929-08-12,4.0253313434270715e-08,0.05317882714592777,0.9468211326007587
1929-08-13,0.002252495109254187,0.17098485693416549,0.8267626479565803
1929-08-14,0.022713171965205853,0.389973485695603,0.5873133423391912
1929-08-15,0.09095170651281219,0.5970682524267636,0.31198004106042426
