Date,RARP,RP_naive,VT_naive
2014-09-30,-0.002231853235449677,-0.002789816544312096,-0.002789816544312096
2014-10-01,-0.010669684890110177,-0.01333710611263772,-0.01333710611263772
2014-10-02,4.1146626003296665e-06,5.1433282504120825e-06,5.1433282504120825e-06
2014-10-03,0.008882908419122515,0.011103635523903144,0.011103635523903144
2014-10-06,-0.0012531088011186855,-0.0015663860013983566,-0.0015663860013983566
2014-10-07,-0.012193294895303098,-0.015241618619128872,-0.015241618619128872
2014-10-08,0.013848757998447071,0.017310947498058837,0.017310947498058837
2014-10-09,-0.016702278763451518,-0.020877848454314396,-0.020877848454314396
2014-10-10,-0.009213664020968793,-0.01151708002621099,-0.01151708002621099
2014-10-13,-0.01328402656201817,-0.016605033202522712,-0.016605033202522712
2014-10-14,0.0012620957446934256,0.001577619680866782,0.001577619680866782
2014-10-15,-0.006506640580862211,-0.008133300726077763,-0.008133300726077763
2014-10-16,0.00011597376035368257,0.0001449672004421032,0.0001449672004421032
2014-10-17,0.01024145070171727,0.012801813377146587,0.012801813377146587
2014-10-20,0.007280892897024671,0.009101116121280839,0.009101116121280839
2014-10-21,0.015508296662201104,0.01938537082775138,0.01938537082775138
2014-10-22,-0.005860880529289858,-0.0073261006616123225,-0.0073261006616123225
2014-10-23,0.0097826445772796,0.012228305721599497,0.012228305721599497
2014-10-24,0.00562295214057329,0.007028690175716612,0.007028690175716612
2014-10-27,-0.0012021575030708221,-0.0015026968788385275,-0.0015026968788385275
2014-10-28,0.00949469165352852,0.01186836456691065,0.01186836456691065
2014-10-29,-0.0011090527925141202,-0.0013863159906426503,-0.0013863159906426503
2014-10-30,0.004968637798298659,0.006210797247873323,0.006210797247873323
2014-10-31,0.009330491386518957,0.011663114233148697,0.011663114233148697
2014-11-03,-9.514313311953515e-05,-0.00011892891639941894,-0.00011892891639941894
2014-11-04,-0.0022670826021325753,-0.002833853252665719,-0.002833853252665719
2014-11-05,0.004547448848644109,0.005684311060805136,0.005684311060805136
2014-11-06,0.003014722915462187,0.0037684036443277336,0.0037684036443277336
2014-11-07,0.0002796201014248823,0.0003495251267811028,0.0003495251267811028
2014-11-10,0.002492261615647351,0.0031153270195591887,0.0031153270195591887
2014-11-11,0.0005571613042292256,0.000696451630286532,0.000696451630286532
2014-11-12,-0.0005610900631339178,-0.0007013625789173972,-0.0007013625789173972
2014-11-13,0.00042376354272022354,0.0005297044284002794,0.0005297044284002794
2014-11-14,0.0001921930788377324,0.0002402413485471655,0.0002402413485471655
2014-11-17,0.0005880710221262575,0.0007350887776578219,0.0007350887776578219
2014-11-18,0.004096679482950805,0.005120849353688506,0.005120849353688506
2014-11-19,-0.0012018295004949664,-0.001502286875618708,-0.001502286875618708
2014-11-20,0.0015721312105625885,0.0019651640132032355,0.0019651640132032355
2014-11-21,0.0041785700829905185,0.005223212603738148,0.005223212603738148
2014-11-24,0.00228794385099107,0.0028599298137388374,0.0028599298137388374
2014-11-25,-0.000920553174733385,-0.0011506914684167313,-0.0011506914684167313
2014-11-26,0.0022416419772824272,0.0028020524716030337,0.0028020524716030337
2014-11-28,-0.0020365317096100455,-0.002545664637012557,-0.002545664637012557
2014-12-01,-0.005482231475867395,-0.0068527893448342425,-0.0068527893448342425
2014-12-02,0.00509133340707848,0.0063641667588481,0.0063641667588481
2014-12-03,0.003006139067221625,0.003757673834027031,0.003757673834027031
2014-12-04,-0.0009300573854282845,-0.0011625717317853557,-0.0011625717317853557
2014-12-05,0.0013310652791368228,0.0016638315989210284,0.0016638315989210284
2014-12-08,-0.005826417719772082,-0.0072830221497151015,-0.0072830221497151015
2014-12-09,-0.00019028146066730757,-0.00023785182583413444,-0.00023785182583413444
2014-12-10,-0.013188896946439144,-0.01648612118304893,-0.01648612118304893
2014-12-11,0.0036203471772964235,0.004525433971620529,0.004525433971620529
2014-12-12,-0.013077172633326485,-0.016346465791658105,-0.016346465791658105
2014-12-15,-0.005090229017377369,-0.00636278627172171,-0.00636278627172171
2014-12-16,-0.006820207892305064,-0.00852525986538133,-0.00852525986538133
2014-12-17,0.016118458594636564,0.020148073243295705,0.020148073243295705
2014-12-18,0.018985099908567095,0.02371586787920573,0.02371586787920573
2014-12-19,0.0036477103739350984,0.00439840450156379,0.00439840450156379
2014-12-22,0.0030425779839418966,0.00353391902569956,0.00353391902569956
2014-12-23,0.0013958709037638073,0.0016037928630521488,0.0016037928630521488
2014-12-24,-0.00011144499286004362,-0.00013415725754465166,-0.00013415725754465166
2014-12-26,0.0026432879856969297,0.003172253380867791,0.003172253380867791
2014-12-29,0.0006891227424716817,0.0008260104914095367,0.0008260104914095367
2014-12-30,-0.003920474427603438,-0.004763853374238717,-0.004763853374238717
2014-12-31,-0.008291506849000286,-0.010076042323359605,-0.010076042323359605
2015-01-02,-0.0002720171785085768,-0.00033112647802044365,-0.00033112647802044365
2015-01-05,-0.014757770826069817,-0.017932933295535233,-0.017932933295535233
2015-01-06,-0.007146603752559599,-0.008700587168680978,-0.008700587168680978
2015-01-07,0.009250188675900972,0.010922356860218432,0.010922356860218432
2015-01-08,0.014184134501724089,0.01668586342660827,0.01668586342660827
2015-01-09,-0.0067514577176631015,-0.007886791613405502,-0.007886791613405502
2015-01-12,-0.006501293474776304,-0.007416515875825242,-0.007416515875825242
2015-01-13,-0.0020655083486531113,-0.002355294730707774,-0.002355294730707774
2015-01-14,-0.004664023174380106,-0.00529576083372012,-0.00529576083372012
2015-01-15,-0.007432722403654424,-0.008438629848499104,-0.008438629848499104
2015-01-16,0.010667914549014057,0.01208321528458411,0.01208321528458411
2015-01-20,0.001239001946720464,0.0013903997397905845,0.0013903997397905845
2015-01-21,0.0037763720177515837,0.004206504860868199,0.004206504860868199
2015-01-22,0.012123450456503804,0.013502664092611026,0.013502664092611026
2015-01-23,-0.004405325023441264,-0.004906163124769185,-0.004906163124769185
2015-01-26,0.0020521343988981755,0.002247490385488633,0.002247490385488633
2015-01-27,-0.010782630252685978,-0.011793568220772016,-0.011793568220772016
2015-01-28,-0.010870002248817201,-0.011890619503188092,-0.011890619503188092
2015-01-29,0.00759161364661054,0.008192838007032573,0.008192838007032573
2015-01-30,-0.010461679205054964,-0.011164209783920699,-0.011164209783920699
2015-02-02,0.010303336000172436,0.010943850610439971,0.010943850610439971
2015-02-03,0.011468990861962425,0.012059577830341691,0.012059577830341691
2015-02-04,-0.0033317652579619053,-0.003482917159613362,-0.003482917159613362
2015-02-05,0.00819104856872741,0.008453256026610107,0.008453256026610107
2015-02-06,-0.002739222089503102,-0.002825295204740519,-0.002825295204740519
2015-02-09,-0.0034049914483851754,-0.003498030063759179,-0.003498030063759179
2015-02-10,0.008495183643249504,0.008718877405310924,0.008718877405310924
2015-02-11,-2.3227208126286316e-05,-2.6463195666090193e-05,-2.6463195666090193e-05
2015-02-12,0.007678636052732913,0.00784590311000327,0.00784590311000327
2015-02-13,0.00325316738222341,0.0033262902272823735,0.0033262902272823735
2015-02-17,0.0012770397582386296,0.0012985915345941695,0.0012985915345941695
2015-02-18,-0.00025148689858340846,-0.0002578411588742342,-0.0002578411588742342
2015-02-19,-0.0008500973725745098,-0.0008716632547251512,-0.0008716632547251512
2015-02-20,0.004886274176844552,0.005011359360883976,0.005011359360883976
2015-02-23,-0.0002427081695884681,-0.00025441856797164033,-0.00025441856797164033
2015-02-24,0.0022039779750649305,0.002307070890029699,0.002307070890029699
2015-02-25,-0.0006128135708820537,-0.0006421132486198047,-0.0006421132486198047
2015-02-26,-0.0011816949042035675,-0.001243611000949772,-0.001243611000949772
2015-02-27,-0.0023685464389053834,-0.0025131917566676137,-0.0025131917566676137
2015-03-02,0.004884990544906032,0.005178983233010747,0.005178983233010747
2015-03-03,-0.0036390980830539378,-0.003883885932342107,-0.003883885932342107
2015-03-04,-0.0035185289841237477,-0.0037551954563735984,-0.0037551954563735984
2015-03-05,0.0009562922008292674,0.0010269047192173525,0.0010269047192173525
2015-03-06,-0.011420285089973704,-0.012572897648299303,-0.012572897648299303
2015-03-09,0.0031493298863807698,0.0035769527647309487,0.0035769527647309487
2015-03-10,-0.013685456749713155,-0.015479187665543435,-0.015479187665543435
2015-03-11,-0.0015356165411880341,-0.0017854265997462608,-0.0017854265997462608
2015-03-12,0.010018161764829614,0.011299567909892104,0.011299567909892104
2015-03-13,-0.004874589672157015,-0.005532872661579731,-0.005532872661579731
2015-03-16,0.010754327219084559,0.012078062700034496,0.012078062700034496
2015-03-17,-0.0026605581662259683,-0.0030113505685963027,-0.0030113505685963027
2015-03-18,0.00966808120130338,0.01085047753160712,0.01085047753160712
2015-03-19,-0.003907591301560132,-0.004499118577263825,-0.004499118577263825
2015-03-20,0.007177905754607395,0.008218478281694896,0.008218478281694896
2015-03-23,-0.001397805285370879,-0.0016140215634998568,-0.0016140215634998568
2015-03-24,-0.004926676561272814,-0.005673195799280686,-0.005673195799280686
2015-03-25,-0.011732741221791089,-0.013512126019042895,-0.013512126019042895
2015-03-26,-0.0019042645899787658,-0.002213750789151803,-0.002213750789151803
2015-03-27,0.0018926085836028506,0.002155056159657632,0.002155056159657632
2015-03-30,0.009729906117719622,0.011101504002382407,0.011101504002382407
2015-03-31,-0.007067748974024824,-0.008147747710459645,-0.008147747710459645
2015-04-01,-0.003178603361477883,-0.0036263753579746896,-0.0036263753579746896
2015-04-02,0.002818761842971185,0.0031960021990249045,0.0031960021990249045
2015-04-06,0.0052696581177322345,0.005980901190620913,0.005980901190620913
2015-04-07,-0.0016512261668694351,-0.001875682140610217,-0.001875682140610217
2015-04-08,0.002143153245877727,0.0024254459928951333,0.0024254459928951333
2015-04-09,0.0035580606989007893,0.004027657702194065,0.004027657702194065
2015-04-10,0.00415150151956496,0.004697079577922757,0.004697079577922757
2015-04-13,-0.0036734454567692865,-0.004152389008791151,-0.004152389008791151
2015-04-14,0.00130274580681089,0.001469000245993437,0.001469000245993437
2015-04-15,0.0041079912359968775,0.004626722316852447,0.004626722316852447
2015-04-16,-0.0006229974063884924,-0.0007015951094015651,-0.0007015951094015651
2015-04-17,-0.009100563351242387,-0.01024859531995208,-0.01024859531995208
2015-04-20,0.007354198869229123,0.008278909126017848,0.008278909126017848
2015-04-21,-0.0011853620038145608,-0.0013244555211414245,-0.0013244555211414245
2015-04-22,0.004059666282709174,0.004512148084322807,0.004512148084322807
2015-04-23,0.0018839526740421775,0.0020939850251088478,0.0020939850251088478
2015-04-24,0.0018002134598027908,0.0019983832681133456,0.0019983832681133456
2015-04-27,-0.003319930592587639,-0.0036861704913366215,-0.0036861704913366215
2015-04-28,0.0022123235498767713,0.002455935132150465,0.002455935132150465
2015-04-29,-0.0029978785020581713,-0.0033375235516538036,-0.0033375235516538036
2015-04-30,-0.008144442426598886,-0.009084411021158166,-0.009084411021158166
2015-05-01,0.008691021250764664,0.009688816714460589,0.009688816714460589
2015-05-04,0.0023491465182104323,0.002597276712650828,0.002597276712650828
2015-05-05,-0.009526402686824299,-0.010466221862072522,-0.010466221862072522
2015-05-06,-0.003572544912745457,-0.00394191710373279,-0.00394191710373279
2015-05-07,0.0030133683755799723,0.003280565735817151,0.003280565735817151
2015-05-08,0.010694518389889397,0.011877336033734762,0.011877336033734762
2015-05-11,-0.004082045164865634,-0.00453899092332194,-0.00453899092332194
2015-05-12,-0.002363197151493779,-0.0026470692011142196,-0.0026470692011142196
2015-05-13,-0.00024400103252162353,-0.00027583392748263476,-0.00027583392748263476
2015-05-14,0.008577283409407955,0.009652219181412703,0.009652219181412703
2015-05-15,0.00061449506229323,0.0006960963259962843,0.0006960963259962843
2015-05-18,0.0024346499780563136,0.0029210470689974084,0.0029210470689974084
2015-05-19,-0.0005148652782736463,-0.0006189828991020089,-0.0006189828991020089
2015-05-20,-0.0007447595606350888,-0.0008955064286373013,-0.0008955064286373013
2015-05-21,0.0018681167269960497,0.002246326561138599,0.002246326561138599
2015-05-22,-0.001789108119587013,-0.0021513579564296373,-0.0021513579564296373
2015-05-26,-0.008268163926001649,-0.009945674938749063,-0.009945674938749063
2015-05-27,0.007296735143287947,0.008769809533283006,0.008769809533283006
2015-05-28,-0.001014051133989824,-0.001212159119981085,-0.001212159119981085
2015-05-29,-0.005070812147278048,-0.006071180972959135,-0.006071180972959135
2015-06-01,0.0016458747993176816,0.001957761831534622,0.001957761831534622
2015-06-02,-0.0008072841322778857,-0.0009951576674319406,-0.0009951576674319406
2015-06-03,0.0016933035758043503,0.002090090710986016,0.002090090710986016
2015-06-04,-0.006928449772080825,-0.00866056221510103,-0.00866056221510103
2015-06-05,-0.0011497721861857713,-0.001437215232732214,-0.001437215232732214
2015-06-08,-0.005196448270644538,-0.006495560338305673,-0.006495560338305673
2015-06-09,0.00033461241520242884,0.000418265519003036,0.000418265519003036
2015-06-10,0.009576393402011264,0.011970491752514079,0.011970491752514079
2015-06-11,0.0013896934052226584,0.001737116756528323,0.001737116756528323
2015-06-12,-0.005615099722481887,-0.007018874653102358,-0.007018874653102358
2015-06-15,-0.0037066316974176065,-0.004633289621772008,-0.004633289621772008
2015-06-16,0.004538984412603498,0.005673730515754372,0.005673730515754372
2015-06-17,0.0015821475160578303,0.0019776843950722878,0.0019776843950722878
2015-06-18,0.00788320004320724,0.009854000054009049,0.009854000054009049
2015-06-19,-0.004254092190359416,-0.005317615237949269,-0.005317615237949269
2015-06-22,0.004861094385233855,0.006076367981542319,0.006076367981542319
2015-06-23,0.0005085331401545546,0.0006356664251931932,0.0006356664251931932
2015-06-24,-0.005904372574644157,-0.007380465718305196,-0.007380465718305196
2015-06-25,-0.0023824033252772383,-0.0029780041565965476,-0.0029780041565965476
2015-06-26,-0.00031212459593774614,-0.00039015574492218263,-0.00039015574492218263
2015-06-29,-0.01686957560688924,-0.021086969508611553,-0.021086969508611553
2015-06-30,0.0021239698819741195,0.002654962352467649,0.002654962352467649
2015-07-01,0.005529677147709577,0.006912096434636972,0.006912096434636972
2015-07-02,-0.0002464561516376307,-0.00030807018954703835,-0.00030807018954703835
2015-07-06,-0.003095386159117908,-0.0038692326988973846,-0.0038692326988973846
2015-07-07,0.004850048475095292,0.006062560593869115,0.006062560593869115
2015-07-08,-0.013434371929713508,-0.016792964912141883,-0.016792964912141883
2015-07-09,0.0018077181158560052,0.0022596476448200065,0.0022596476448200065
2015-07-10,0.00981038910800649,0.012262986385008112,0.012262986385008112
2015-07-13,0.00880421480588396,0.011005268507354948,0.011005268507354948
2015-07-14,0.0035546185892002314,0.004443273236500289,0.004443273236500289
2015-07-15,-0.000588205040589429,-0.0007352563007367863,-0.0007352563007367863
2015-07-16,0.00638618675558007,0.007982733444475087,0.007982733444475087
2015-07-17,0.0008844572995606371,0.0011055716244507963,0.0011055716244507963
2015-07-20,0.0006167492992013024,0.000770936624001628,0.000770936624001628
2015-07-21,-0.003416636994178646,-0.004270796242723307,-0.004270796242723307
2015-07-22,-0.0019124520161518889,-0.002390565020189861,-0.002390565020189861
2015-07-23,-0.004553768169103733,-0.005692210211379667,-0.005692210211379667
2015-07-24,-0.00860881655732868,-0.01076102069666085,-0.01076102069666085
2015-07-27,-0.004633404052051304,-0.00579175506506413,-0.00579175506506413
2015-07-28,0.009848059041511448,0.01231007380188931,0.01231007380188931
2015-07-29,0.005833714341906671,0.007292142927383338,0.007292142927383338
2015-07-30,2.2693523217753866e-05,2.836690402219233e-05,2.836690402219233e-05
2015-07-31,-0.0018192830408409579,-0.002274103801051197,-0.002274103801051197
2015-08-03,-0.00220855515592433,-0.0027606939449054124,-0.0027606939449054124
2015-08-04,-0.0018017913335462766,-0.0022522391669328456,-0.0022522391669328456
2015-08-05,0.0024878705483928343,0.003109838185491043,0.003109838185491043
2015-08-06,-0.0062265567380492826,-0.007783195922561603,-0.007783195922561603
2015-08-07,-0.0023032182850705853,-0.0028790228563382314,-0.0028790228563382314
2015-08-10,0.010181468505620473,0.01272683563202559,0.01272683563202559
2015-08-11,-0.00768245174414588,-0.00960306468018235,-0.00960306468018235
2015-08-12,0.0007596829105715131,0.0009496036382143913,0.0009496036382143913
2015-08-13,-0.0010208206947048381,-0.0012760258683810477,-0.0012760258683810477
2015-08-14,0.003123465819487592,0.00390433227435949,0.00390433227435949
2015-08-17,0.004158313367521771,0.005197891709402214,0.005197891709402214
2015-08-18,-0.0021031863485063695,-0.002628982935632962,-0.002628982935632962
2015-08-19,-0.0066313091276775545,-0.008289136409596942,-0.008289136409596942
2015-08-20,-0.017060768363317182,-0.021325960454146475,-0.021325960454146475
2015-08-21,-0.025895394017502585,-0.03236924252187823,-0.03236924252187823
2015-08-24,-0.032169155477215126,-0.04021144434651891,-0.04021144434651891
2015-08-25,-0.01089139979412508,-0.013670378234790148,-0.013670378234790148
2015-08-26,0.030633039547625886,0.03398853420551393,0.03398853420551393
2015-08-27,0.019205803591751905,0.021067236611072977,0.021067236611072977
2015-08-28,0.0004747654212765055,0.0004749762812996792,0.0004749762812996792
2015-08-31,-0.006538319261428021,-0.006538319261428021,-0.006538319261428021
2015-09-01,-0.023304556379147592,-0.023304556379147592,-0.023304556379147592
2015-09-02,0.014026740938099568,0.014026740938099568,0.014026740938099568
2015-09-03,0.0008588158592697804,0.0008588158592697804,0.0008588158592697804
2015-09-04,-0.011289376848871576,-0.011289376848871576,-0.011289376848871576
2015-09-08,0.01810275505286695,0.01810275505286695,0.01810275505286695
2015-09-09,-0.010153622890231745,-0.010153622890231745,-0.010153622890231745
2015-09-10,0.0037034822009787117,0.0037034822009787117,0.0037034822009787117
2015-09-11,0.0031409741253452545,0.0031409741253452545,0.0031409741253452545
2015-09-14,-0.0028842211583724464,-0.0028842211583724464,-0.0028842211583724464
2015-09-15,0.008961424367183033,0.008961424367183033,0.008961424367183033
2015-09-16,0.006095839877561783,0.006095839877561783,0.006095839877561783
2015-09-17,-0.001791982410505944,-0.001791982410505944,-0.001791982410505944
2015-09-18,-0.011342492335909367,-0.011342492335909367,-0.011342492335909367
2015-09-21,0.0031683846684858815,0.0031683846684858815,0.0031683846684858815
2015-09-22,-0.008545926096361279,-0.008545926096361279,-0.008545926096361279
2015-09-23,-0.0014134404189516273,-0.0014134404189516273,-0.0014134404189516273
2015-09-24,-0.002318062181643472,-0.002318062181643472,-0.002318062181643472
2015-09-25,-0.0003222582327347559,-0.0003222582327347559,-0.0003222582327347559
2015-09-28,-0.017986043860594825,-0.017986043860594825,-0.017986043860594825
2015-09-29,0.0008478167029698035,0.0008478167029698035,0.0008478167029698035
2015-09-30,0.01280404794374788,0.01280404794374788,0.01280404794374788
2015-10-01,0.0013346176786114881,0.0013346176786114881,0.0013346176786114881
2015-10-02,0.009565093263130629,0.009565093263130629,0.009565093263130629
2015-10-05,0.01219839541992528,0.01219839541992528,0.01219839541992528
2015-10-06,-0.00240327447531118,-0.00240327447531118,-0.00240327447531118
2015-10-07,0.005266785118763543,0.005266785118763543,0.005266785118763543
2015-10-08,0.005805025195772797,0.005805025195772797,0.005805025195772797
2015-10-09,0.00047704686569807975,0.00047704686569807975,0.00047704686569807975
2015-10-12,0.0008381345182835307,0.0008381345182835307,0.0008381345182835307
2015-10-13,-0.004503200035855069,-0.004503200035855069,-0.004503200035855069
2015-10-14,-0.003108345403652794,-0.003108345403652794,-0.003108345403652794
2015-10-15,0.009681223946782473,0.009681223946782473,0.009681223946782473
2015-10-16,0.0029910674609204043,0.0029910674609204043,0.0029910674609204043
2015-10-19,0.00017580304749522367,0.00017580304749522367,0.00017580304749522367
2015-10-20,-0.0009308395652969812,-0.0009308395652969812,-0.0009308395652969812
2015-10-21,-0.0038246347281904246,-0.0038246347281904246,-0.0038246347281904246
2015-10-22,0.010807925057892251,0.010807925057892251,0.010807925057892251
2015-10-23,0.0071799350492150376,0.0071799350492150376,0.0071799350492150376
2015-10-26,-0.0012421138612476155,-0.0012421138612476155,-0.0012421138612476155
2015-10-27,-0.001650427071744498,-0.001650427071744498,-0.001650427071744498
2015-10-28,0.0076117403339084596,0.0076117403339084596,0.0076117403339084596
2015-10-29,-0.00029204364526187217,-0.00029204364526187217,-0.00029204364526187217
2015-10-30,-0.003106295025087317,-0.003106295025087317,-0.003106295025087317
2015-11-02,0.007603304577746576,0.007603304577746576,0.007603304577746576
2015-11-03,0.0017614177990812798,0.0017614177990812798,0.0017614177990812798
2015-11-04,-0.002287316054644123,-0.002287316054644123,-0.002287316054644123
2015-11-05,-0.000730611865245697,-0.000730611865245697,-0.000730611865245697
2015-11-06,-0.00022464376624255767,-0.00022464376624255767,-0.00022464376624255767
2015-11-09,-0.006374967445270774,-0.006374967445270774,-0.006374967445270774
2015-11-10,0.0009749029515603515,0.0009749029515603515,0.0009749029515603515
2015-11-11,-0.0020889476849545734,-0.0020889476849545734,-0.0020889476849545734
2015-11-12,-0.009109695363896865,-0.009109695363896865,-0.009109695363896865
2015-11-13,-0.007297317172438324,-0.007297317172438324,-0.007297317172438324
2015-11-16,0.00950796035931482,0.00950796035931482,0.00950796035931482
2015-11-17,-0.0008618691157980195,-0.0008618691157980195,-0.0008618691157980195
2015-11-18,0.010197949251693164,0.010197949251693164,0.010197949251693164
2015-11-19,-0.0007168293551407825,-0.0007168293551407825,-0.0007168293551407825
2015-11-20,0.002434708984382744,0.002434708984382744,0.002434708984382744
2015-11-23,-0.0007916085617604671,-0.0007916085617604671,-0.0007916085617604671
2015-11-24,0.0007829376217864877,0.0007829376217864877,0.0007829376217864877
2015-11-25,-8.295440452309874e-05,-8.295440452309874e-05,-8.295440452309874e-05
2015-11-27,0.00038021722814381056,0.00038021722814381056,0.00038021722814381056
2015-11-30,-0.002990994810468337,-0.002990994810468337,-0.002990994810468337
2015-12-01,0.00689519649056154,0.00689519649056154,0.00689519649056154
2015-12-02,-0.007171625409045308,-0.007171625409045308,-0.007171625409045308
2015-12-03,-0.00940314288048621,-0.00940314288048621,-0.00940314288048621
2015-12-04,0.013193076544793418,0.013193076544793418,0.013193076544793418
2015-12-07,-0.004529379260914615,-0.004529379260914615,-0.004529379260914615
2015-12-08,-0.004136875949572801,-0.004136875949572801,-0.004136875949572801
2015-12-09,-0.004939699418568736,-0.004939699418568736,-0.004939699418568736
2015-12-10,0.001427231761298185,0.001427231761298185,0.001427231761298185
2015-12-11,-0.01242945047364622,-0.01242945047364622,-0.01242945047364622
2015-12-14,0.0030033514412035793,0.0030033514412035793,0.0030033514412035793
2015-12-15,0.006610428797970082,0.006610428797970082,0.006610428797970082
2015-12-16,0.009018814263195216,0.009018814263195216,0.009018814263195216
2015-12-17,-0.009483955410782518,-0.009483955410782518,-0.009483955410782518
2015-12-18,-0.01116818670611398,-0.01116818670611398,-0.01116818670611398
2015-12-21,0.004804096647531157,0.004804096647531157,0.004804096647531157
2015-12-22,0.00539906022717414,0.00539906022717414,0.00539906022717414
2015-12-23,0.007573984669900458,0.007573984669900458,0.007573984669900458
2015-12-24,-0.0009808886587044433,-0.0009808886587044433,-0.0009808886587044433
2015-12-28,-0.0013283812801509344,-0.0013283812801509344,-0.0013283812801509344
2015-12-29,0.006440594302742635,0.006440594302742635,0.006440594302742635
2015-12-30,-0.0044136647190123396,-0.0044136647190123396,-0.0044136647190123396
2015-12-31,-0.005751425737480844,-0.005751425737480844,-0.005751425737480844
2016-01-04,-0.009366373620229788,-0.009366373620229788,-0.009366373620229788
2016-01-05,0.0012225773068166627,0.0012225773068166627,0.0012225773068166627
2016-01-06,-0.008001517860254794,-0.008001517860254794,-0.008001517860254794
2016-01-07,-0.014536932617724808,-0.014536932617724808,-0.014536932617724808
2016-01-08,-0.0065741499866779855,-0.0065741499866779855,-0.0065741499866779855
2016-01-11,0.0005050591866416907,0.0005050591866416907,0.0005050591866416907
2016-01-12,0.0045987157283625,0.0045987157283625,0.0045987157283625
2016-01-13,-0.014958849981840373,-0.014958849981840373,-0.014958849981840373
2016-01-14,0.009790109638767934,0.009790109638767934,0.009790109638767934
2016-01-15,-0.012848752391386964,-0.012848752391386964,-0.012848752391386964
2016-01-19,0.0003083137206443411,0.0003083137206443411,0.0003083137206443411
2016-01-20,-0.007350163934126552,-0.007350163934126552,-0.007350163934126552
2016-01-21,0.003242127797532908,0.003242127797532908,0.003242127797532908
2016-01-22,0.013256685701485698,0.013256685701485698,0.013256685701485698
2016-01-25,-0.010653105378136928,-0.010653105378136928,-0.010653105378136928
2016-01-26,0.009328002418258876,0.009328002418258876,0.009328002418258876
2016-01-27,-0.007217209274584139,-0.007217209274584139,-0.007217209274584139
2016-01-28,0.003734400780151736,0.003734400780151736,0.003734400780151736
2016-01-29,0.01673075294919322,0.01673075294919322,0.01673075294919322
2016-02-01,-0.00030793443576978966,-0.00030793443576978966,-0.00030793443576978966
2016-02-02,-0.012743008025938337,-0.012743008025938337,-0.012743008025938337
2016-02-03,0.0034348187394169514,0.0034348187394169514,0.0034348187394169514
2016-02-04,0.0010459226677378586,0.0010459226677378586,0.0010459226677378586
2016-02-05,-0.012791615459751724,-0.012791615459751724,-0.012791615459751724
2016-02-08,-0.009787082809603848,-0.009787082809603848,-0.009787082809603848
2016-02-09,-0.000449748159951209,-0.000449748159951209,-0.000449748159951209
2016-02-10,-0.00012911702669281453,-0.00012911702669281453,-0.00012911702669281453
2016-02-11,-0.008407992231021118,-0.008407992231021118,-0.008407992231021118
2016-02-12,0.013130949864500568,0.013130949864500568,0.013130949864500568
2016-02-16,0.011173188755239675,0.011173188755239675,0.011173188755239675
2016-02-17,0.010985717506306015,0.010985717506306015,0.010985717506306015
2016-02-18,-0.0031299573716356173,-0.0031299573716356173,-0.0031299573716356173
2016-02-19,-1.7354481240383467e-05,-1.7354481240383467e-05,-1.7354481240383467e-05
2016-02-22,0.00948986846824483,0.00948986846824483,0.00948986846824483
2016-02-23,-0.008293928224038799,-0.008293928224038799,-0.008293928224038799
2016-02-24,0.002983280208621646,0.002983280208621646,0.002983280208621646
2016-02-25,0.007551076488378252,0.007551076488378252,0.007551076488378252
2016-02-26,-0.0012719162647686908,-0.0012719162647686908,-0.0012719162647686908
2016-02-29,-0.00550891160335069,-0.00550891160335069,-0.00550891160335069
2016-03-01,0.016052257179381423,0.016052257179381423,0.016052257179381423
2016-03-02,0.0028047809341241905,0.0028047809341241905,0.0028047809341241905
2016-03-03,0.002349774519068801,0.002349774519068801,0.002349774519068801
2016-03-04,0.0022244260875624155,0.0022244260875624155,0.0022244260875624155
2016-03-07,0.0005978886128422717,0.0005978886128422717,0.0005978886128422717
2016-03-08,-0.007638413342769329,-0.007638413342769329,-0.007638413342769329
2016-03-09,0.0034045474497391534,0.0034045474497391534,0.0034045474497391534
2016-03-10,0.00010488042502409105,0.00010488042502409105,0.00010488042502409105
2016-03-11,0.010949366424014005,0.010949366424014005,0.010949366424014005
2016-03-14,-0.0008607330723021281,-0.0008607330723021281,-0.0008607330723021281
2016-03-15,-0.001236991871627891,-0.001236991871627891,-0.001236991871627891
2016-03-16,0.0037570146042772714,0.0037570146042772714,0.0037570146042772714
2016-03-17,0.004422003458985219,0.004422003458985219,0.004422003458985219
2016-03-18,0.0029543409072818046,0.0029543409072818046,0.0029543409072818046
2016-03-21,0.0006674683574276367,0.0006674683574276367,0.0006674683574276367
2016-03-22,-0.0005985473090567354,-0.0005985473090567354,-0.0005985473090567354
2016-03-23,-0.004368790932681353,-0.004368790932681353,-0.004368790932681353
2016-03-24,-0.0002593825481130795,-0.0002593825481130795,-0.0002593825481130795
2016-03-28,0.00037339635517010016,0.00037339635517010016,0.00037339635517010016
2016-03-29,0.006012627931416944,0.006012627931416944,0.006012627931416944
2016-03-30,0.002975109361379927,0.002975109361379927,0.002975109361379927
2016-03-31,-0.0014037338994955094,-0.0014037338994955094,-0.0014037338994955094
2016-04-01,0.004335831416364793,0.004335831416364793,0.004335831416364793
2016-04-04,-0.0022091273598393267,-0.0022091273598393267,-0.0022091273598393267
2016-04-05,-0.006995806416601513,-0.006995806416601513,-0.006995806416601513
