Date,low,high
2016-06-15,0.9701711658320337,0.029828834167966237
2016-06-16,0.9724954346546785,0.02750456534532152
2016-06-17,0.9740243310819552,0.025975668918044814
2016-06-20,0.974950429712715,0.02504957028728501
2016-06-21,0.9764984048155002,0.023501595184499725
2016-06-22,0.9778937764975487,0.022106223502451245
2016-06-23,0.9717180801078282,0.02828191989217168
2016-06-24,0.7288643317598427,0.2711356682401573
2016-06-27,0.5475212902673643,0.4524787097326357
2016-06-28,0.41284151008680464,0.5871584899131954
2016-06-29,0.3128729036568048,0.6871270963431952
2016-06-30,0.2426970179132302,0.7573029820867699
2016-07-01,0.2180233411720126,0.7819766588279875
2016-07-05,0.21249765037579246,0.7875023496242076
2016-07-06,0.24605225787689888,0.7539477421231011
2016-07-07,0.3217938691657364,0.6782061308342637
2016-07-08,0.32762750664669704,0.6723724933533031
2016-07-11,0.3830396303267889,0.6169603696732111
2016-07-12,0.45556092051300345,0.5444390794869965
2016-07-13,0.5450809916469752,0.45491900835302485
2016-07-14,0.6297174996509727,0.3702825003490273
2016-07-15,0.7045919819246987,0.29540801807530126
2016-07-18,0.7671853390124479,0.23281466098755213
2016-07-19,0.8167190904778825,0.1832809095221175
2016-07-20,0.8550589836996814,0.14494101630031866
2016-07-21,0.88296928556418,0.11703071443582003
2016-07-22,0.9047619612143744,0.09523803878562559
2016-07-25,0.9209367254976313,0.07906327450236865
2016-07-26,0.9343864230707657,0.06561357692923435
2016-07-27,0.9445877762980338,0.05541222370196617
2016-07-28,0.9526811865938145,0.047318813406185475
2016-07-29,0.9589478067073278,0.04105219329267227
2016-08-01,0.9634028727998583,0.03659712720014184
2016-08-02,0.962211963827036,0.03778803617296404
2016-08-03,0.9640074311842841,0.035992568815716
2016-08-04,0.9666221548496481,0.033377845150351956
2016-08-05,0.9660070209826345,0.03399297901736563
2016-08-08,0.9672663364202836,0.03273366357971645
2016-08-09,0.9691961941113718,0.030803805888628168
2016-08-10,0.9701778143098034,0.02982218569019656
2016-08-11,0.9711331180948896,0.028866881905110442
2016-08-12,0.9721242682363398,0.027875731763660212
2016-08-15,0.9732534793782047,0.026746520621795285
2016-08-16,0.9714696419269497,0.0285303580730503
2016-08-17,0.971878810187608,0.028121189812391995
2016-08-18,0.9729178409656327,0.027082159034367337
2016-08-19,0.9735298480996517,0.02647015190034825
2016-08-22,0.9742765308290412,0.02572346917095876
2016-08-23,0.976942057189268,0.023057942810731973
2016-08-24,0.976933565503325,0.023066434496675024
2016-08-25,0.9779859123365404,0.022014087663459615
2016-08-26,0.9788455802472023,0.02115441975279785
2016-08-29,0.9793828457389304,0.020617154261069696
2016-08-30,0.9800130614086218,0.01998693859137831
2016-08-31,0.9800932091305773,0.01990679086942278
2016-09-01,0.9808359998911331,0.019164000108866878
2016-09-02,0.9812553155978533,0.018744684402146626
2016-09-06,0.9818864881939456,0.018113511806054354
2016-09-07,0.9825181183404983,0.017481881659501795
2016-09-08,0.9825911942797598,0.01740880572024027
2016-09-09,0.7430634270926115,0.25693657290738864
2016-09-12,0.5624959127746509,0.43750408722534917
2016-09-13,0.4237399285303825,0.5762600714696176
2016-09-14,0.34193372729635824,0.6580662727036418
2016-09-15,0.2884595538790374,0.7115404461209627
2016-09-16,0.2791962205783168,0.7208037794216833
2016-09-19,0.3276792419146222,0.6723207580853778
2016-09-20,0.41821643675044173,0.5817835632495584
2016-09-21,0.32916978484427734,0.6708302151557228
2016-09-22,0.2748326021071345,0.7251673978928656
2016-09-23,0.23534159354894066,0.7646584064510593
2016-09-26,0.18320974048706304,0.8167902595129369
2016-09-27,0.15906035221468148,0.8409396477853185
2016-09-28,0.1694533149066994,0.8305466850933007
2016-09-29,0.1319903241082278,0.8680096758917721
2016-09-30,0.10984511381034044,0.8901548861896595
2016-10-03,0.13389752856639156,0.8661024714336085
2016-10-04,0.1528844937418976,0.8471155062581025
2016-10-05,0.20797256712600626,0.7920274328739938
2016-10-06,0.32229024311791266,0.6777097568820875
2016-10-07,0.42359975200141,0.5764002479985901
2016-10-10,0.5034133952654265,0.49658660473457356
2016-10-11,0.37874733955531664,0.6212526604446834
2016-10-12,0.33454053100184594,0.6654594689981541
2016-10-13,0.3401225183513628,0.6598774816486372
2016-10-14,0.4180983125071914,0.5819016874928087
2016-10-17,0.49172960756147377,0.5082703924385263
2016-10-18,0.5310175966095065,0.46898240339049346
2016-10-19,0.6012820353323117,0.3987179646676882
2016-10-20,0.6695088237616078,0.3304911762383922
2016-10-21,0.7322584024488936,0.26774159755110644
2016-10-24,0.7753270070152073,0.2246729929847928
2016-10-25,0.8018131414373442,0.19818685856265586
2016-10-26,0.8273010742272363,0.17269892577276366
2016-10-27,0.8458571350626055,0.15414286493739449
2016-10-28,0.856309015820149,0.143690984179851
2016-10-31,0.8733541531232041,0.12664584687679584
2016-11-01,0.807714936901484,0.19228506309851595
2016-11-02,0.7191064270067007,0.28089357299329915
2016-11-03,0.6576038920105717,0.3423961079894282
2016-11-04,0.6672802011108885,0.33271979888911146
2016-11-07,0.5004602780538263,0.4995397219461736
2016-11-08,0.40655858363509256,0.5934414163649073
2016-11-09,0.30925514046178315,0.6907448595382167
2016-11-10,0.2813274634496148,0.7186725365503851
2016-11-11,0.3108872087251441,0.6891127912748558
2016-11-14,0.40109891606671266,0.5989010839332872
2016-11-15,0.4223745404435106,0.5776254595564894
2016-11-16,0.5028361122656436,0.4971638877343564
2016-11-17,0.5679423486374218,0.43205765136257823
2016-11-18,0.6386475732538983,0.36135242674610174
2016-11-21,0.6504693623476504,0.3495306376523496
2016-11-22,0.6975389657824802,0.3024610342175198
2016-11-23,0.7510855698954975,0.24891443010450245
2016-11-25,0.7916369326948564,0.20836306730514353
2016-11-28,0.8083407501369242,0.19165924986307564
2016-11-29,0.8346110908311895,0.1653889091688104
2016-11-30,0.8559264530051465,0.1440735469948534
2016-12-01,0.867844702423182,0.13215529757681788
2016-12-02,0.8846786295855237,0.11532137041447621
2016-12-05,0.8808104475561931,0.11918955244380683
2016-12-06,0.8866286101025687,0.11337138989743127
2016-12-07,0.687745189243594,0.312254810756406
2016-12-08,0.5978216670420607,0.40217833295793926
2016-12-09,0.5434596975717716,0.4565403024282284
2016-12-12,0.5683942524473267,0.4316057475526733
2016-12-13,0.5670456543036181,0.4329543456963818
2016-12-14,0.4770519483746447,0.5229480516253552
2016-12-15,0.597805959039998,0.40219404096000194
2016-12-16,0.6918653213368577,0.3081346786631422
2016-12-19,0.7643813719354884,0.23561862806451161
2016-12-20,0.8190812446354692,0.18091875536453075
2016-12-21,0.859887139360978,0.14011286063902195
2016-12-22,0.8908742545787339,0.10912574542126612
2016-12-23,0.9146528931124513,0.08534710688754878
2016-12-27,0.93255464315931,0.06744535684069004
2016-12-28,0.9376618029519364,0.06233819704806372
2016-12-29,0.946725260059522,0.0532747399404781
2016-12-30,0.95385981528992,0.04614018471007997
2017-01-03,0.956828589662856,0.04317141033714403
2017-01-04,0.9600796827903209,0.03992031720967919
2017-01-05,0.96507743050985,0.034922569490150115
2017-01-06,0.9696008796737143,0.03039912032628571
2017-01-09,0.9726489700514422,0.02735102994855787
2017-01-10,0.9757627190658835,0.02423728093411655
2017-01-11,0.9782938682713409,0.021706131728659067
2017-01-12,0.9798414095364608,0.020158590463539138
2017-01-13,0.9813708072527255,0.018629192747274436
2017-01-17,0.9817216153081954,0.018278384691804594
2017-01-18,0.9826125842212886,0.01738741577871132
2017-01-19,0.9823950057975239,0.01760499420247594
2017-01-20,0.982560112904896,0.017439887095103995
2017-01-23,0.98275338346685,0.017246616533149947
2017-01-24,0.9810425647809671,0.018957435219032877
2017-01-25,0.9740258319870884,0.02597416801291157
2017-01-26,0.9740741560292805,0.02592584397071944
2017-01-27,0.975938493578121,0.024061506421879004
2017-01-30,0.9737984047542236,0.026201595245776435
2017-01-31,0.9754233229253422,0.024576677074657965
2017-02-01,0.9778010287177394,0.022198971282260727
2017-02-02,0.9799855374077053,0.020014462592294717
2017-02-03,0.9787526263470556,0.02124737365294455
2017-02-06,0.9794593189466836,0.020540681053316495
2017-02-07,0.9809207938094795,0.019079206190520503
2017-02-08,0.982339744020791,0.01766025597920896
2017-02-09,0.9815791907863234,0.018420809213676573
2017-02-10,0.9815586836254753,0.018441316374524574
2017-02-13,0.9807833220001738,0.019216677999826154
2017-02-14,0.9788714462679144,0.02112855373208555
2017-02-15,0.9768878456183807,0.023112154381619336
2017-02-16,0.9773496020824514,0.02265039791754862
2017-02-17,0.978346603205906,0.021653396794093914
2017-02-21,0.9759963794028471,0.024003620597152886
2017-02-22,0.9764991701093865,0.023500829890613528
2017-02-23,0.9777549565685759,0.022245043431424007
2017-02-24,0.9789345961750027,0.021065403824997237
2017-02-27,0.9798349651830072,0.020165034816992784
2017-02-28,0.9798548861401102,0.02014511385988976
2017-03-01,0.8992482586637678,0.1007517413362322
2017-03-02,0.8586916502948481,0.14130834970515188
2017-03-03,0.8685576980221502,0.1314423019778497
2017-03-06,0.8876441495042197,0.11235585049578022
2017-03-07,0.906717652645855,0.0932823473541449
2017-03-08,0.9238096932733171,0.07619030672668277
2017-03-09,0.9379727013225965,0.06202729867740335
2017-03-10,0.9481971728155874,0.05180282718441243
2017-03-13,0.9565977341937721,0.04340226580622772
2017-03-14,0.9612846063512854,0.03871539364871451
2017-03-15,0.9607126367694049,0.03928736323059497
2017-03-16,0.9655593288135983,0.034440671186401595
2017-03-17,0.9705773314003154,0.029422668599684513
2017-03-20,0.974885863128235,0.025114136871764964
2017-03-21,0.9008400317771091,0.09915996822289085
2017-03-22,0.901441346328624,0.09855865367137595
2017-03-23,0.9178867564274689,0.08211324357253116
2017-03-24,0.9343750393162775,0.06562496068372242
2017-03-27,0.9476443253741753,0.05235567462582461
2017-03-28,0.9542378194651389,0.04576218053486115
2017-03-29,0.9621839836885765,0.037816016311423506
2017-03-30,0.9684813300734222,0.03151866992657782
2017-03-31,0.9730640093179073,0.02693599068209281
2017-04-03,0.9767006350463217,0.023299364953678382
2017-04-04,0.9797943355710145,0.02020566442898561
2017-04-05,0.9813737434185674,0.018626256581432545
2017-04-06,0.9829653918813293,0.017034608118670844
2017-04-07,0.9843385231120592,0.015661476887940895
2017-04-10,0.9855692228159815,0.014430777184018556
2017-04-11,0.9863431729954184,0.013656827004581536
2017-04-12,0.9759775380950088,0.02402246190499117
2017-04-13,0.9549752743990447,0.045024725600955176
2017-04-17,0.9058264174053267,0.09417358259467322
2017-04-18,0.9021395196798536,0.09786048032014637
2017-04-19,0.9132300245255184,0.08676997547448158
2017-04-20,0.8980927760371576,0.10190722396284227
2017-04-21,0.9042896025286242,0.09571039747137566
2017-04-24,0.8210035629479415,0.1789964370520584
2017-04-25,0.8061376502751673,0.19386234972483257
2017-04-26,0.8342270711366147,0.16577292886338518
2017-04-27,0.8654288441359874,0.1345711558640125
2017-04-28,0.8895811508155221,0.11041884918447782
2017-05-01,0.9084624989386801,0.09153750106131985
2017-05-02,0.9237755576837277,0.07622444231627232
2017-05-03,0.9349123094975345,0.0650876905024655
2017-05-04,0.9436553285634823,0.0563446714365176
2017-05-05,0.9477306814684496,0.05226931853155027
2017-05-08,0.9528674020813376,0.04713259791866234
2017-05-09,0.9568936939745192,0.04310630602548083
2017-05-10,0.9599651575625123,0.040034842437487755
2017-05-11,0.9666265761798192,0.033373423820180895
2017-05-12,0.9716346753498756,0.0283653246501245
2017-05-15,0.9738605610899771,0.026139438910022992
2017-05-16,0.9769336063874643,0.02306639361253576
2017-05-17,0.7386596682266791,0.26134033177332094
2017-05-18,0.6834382326841264,0.3165617673158736
2017-05-19,0.6958193788929953,0.3041806211070047
2017-05-22,0.7422124950044875,0.25778750499551245
2017-05-23,0.7971670130254666,0.20283298697453345
2017-05-24,0.8433184913911627,0.1566815086088374
2017-05-25,0.8776949927202672,0.1223050072797329
2017-05-26,0.9049802617596223,0.09501973824037777
2017-05-30,0.925663373979454,0.07433662602054614
2017-05-31,0.9413555040890595,0.058644495910940606
2017-06-01,0.9469645376994705,0.05303546230052955
2017-06-02,0.9552910620371601,0.04470893796283995
2017-06-05,0.9630539607359536,0.03694603926404643
2017-06-06,0.9680700256170776,0.031929974382922555
2017-06-07,0.9728636897535903,0.027136310246409886
2017-06-08,0.9767802777172945,0.02321972228270556
2017-06-09,0.9765717429937656,0.023428257006234483
2017-06-12,0.9769715340941714,0.02302846590582871
2017-06-13,0.9743703953850562,0.025629604614943832
2017-06-14,0.9742897099165999,0.02571029008340006
2017-06-15,0.97407510043675,0.02592489956324998
2017-06-16,0.9750940677248482,0.024905932275151876
2017-06-19,0.9579856287261349,0.04201437127386507
2017-06-20,0.9303478388431352,0.06965216115686479
2017-06-21,0.9358575464065115,0.06414245359348847
2017-06-22,0.9451878808306471,0.0548121191693529
2017-06-23,0.9534484542231848,0.04655154577681515
2017-06-26,0.9598947721014883,0.040105227898511675
2017-06-27,0.9242583774861238,0.07574162251387623
2017-06-28,0.8711906919313221,0.1288093080686779
2017-06-29,0.7607366161544497,0.2392633838455503
2017-06-30,0.7813589750744548,0.21864102492554507
2017-07-03,0.8239211297622941,0.17607887023770583
2017-07-05,0.8610716158805952,0.13892838411940475
2017-07-06,0.825006346607243,0.1749936533927569
2017-07-07,0.8271716463537868,0.17282835364621318
2017-07-10,0.8323514835556808,0.16764851644431916
2017-07-11,0.8504112771100005,0.1495887228899994
2017-07-12,0.8115025961826419,0.18849740381735808
2017-07-13,0.8276350077033927,0.17236499229660726
2017-07-14,0.8329743142325102,0.1670256857674898
2017-07-17,0.8517696328546971,0.1482303671453029
2017-07-18,0.8689097961311494,0.1310902038688506
2017-07-19,0.8629439848444675,0.13705601515553248
2017-07-20,0.8743889294698218,0.12561107053017814
2017-07-21,0.8847101070270992,0.11528989297290083
2017-07-24,0.893527403846851,0.10647259615314895
2017-07-25,0.8985633133516344,0.10143668664836558
2017-07-26,0.9040836813710201,0.09591631862897981
2017-07-27,0.9071413797725598,0.09285862022744013
2017-07-28,0.9089854995462134,0.0910145004537866
2017-07-31,0.9113547947328995,0.08864520526710047
2017-08-01,0.912450620588979,0.08754937941102112
2017-08-02,0.9147599741469414,0.08524002585305863
2017-08-03,0.9125113465566015,0.08748865344339861
2017-08-04,0.9133558703124001,0.08664412968760002
2017-08-07,0.9085133294837023,0.0914866705162977
2017-08-08,0.8965291076664353,0.10347089233356473
2017-08-09,0.8958239141144634,0.10417608588553665
2017-08-10,0.6719995214667704,0.32800047853322956
2017-08-11,0.6516495363605866,0.34835046363941335
2017-08-14,0.5079128418793701,0.49208715812062986
2017-08-15,0.5393657871043268,0.4606342128956732
2017-08-16,0.6105819918029421,0.38941800819705785
2017-08-17,0.4579512830918482,0.5420487169081518
2017-08-18,0.4826363775261022,0.5173636224738978
2017-08-21,0.5648707595146119,0.4351292404853882
2017-08-22,0.44386624174222244,0.5561337582577777
2017-08-23,0.44402747878282656,0.5559725212171736
2017-08-24,0.5106241209687888,0.4893758790312113
2017-08-25,0.591954809659942,0.40804519034005815
2017-08-28,0.6659585523614784,0.33404144763852156
2017-08-29,0.7242264719547675,0.27577352804523236
2017-08-30,0.7449792385394078,0.2550207614605921
2017-08-31,0.7212902415155751,0.278709758484425
2017-09-01,0.7494016247526866,0.25059837524731343
2017-09-05,0.6266395646892794,0.3733604353107206
2017-09-06,0.636630781013768,0.363369218986232
2017-09-07,0.685567705358064,0.31443229464193595
2017-09-08,0.7266857040227694,0.27331429597723045
2017-09-11,0.5602328269537212,0.43976717304627866
2017-09-12,0.5701671946596238,0.4298328053403761
2017-09-13,0.6329772383227089,0.36702276167729103
2017-09-14,0.690314788888537,0.30968521111146297
2017-09-15,0.736101738451324,0.263898261548676
2017-09-18,0.7690610779217681,0.23093892207823188
2017-09-19,0.7957761108628182,0.20422388913718176
2017-09-20,0.8162293715718026,0.18377062842819733
2017-09-21,0.8144136772569454,0.18558632274305464
2017-09-22,0.8267562517996152,0.1732437482003848
2017-09-25,0.8293732099121134,0.17062679008788653
2017-09-26,0.8396840272682425,0.16031597273175738
2017-09-27,0.8341120090702911,0.1658879909297088
2017-09-28,0.8418991760200958,0.15810082397990408
2017-09-29,0.837574113039632,0.16242588696036783
2017-10-02,0.8237400109600794,0.17625998903992046
2017-10-03,0.8002766697660323,0.19972333023396766
2017-10-04,0.795208381895425,0.20479161810457497
2017-10-05,0.6509830946519708,0.34901690534802904
2017-10-06,0.676277470114928,0.3237225298850719
2017-10-09,0.6964253873554358,0.3035746126445641
2017-10-10,0.6977588276268818,0.30224117237311815
2017-10-11,0.7150428300867727,0.28495716991322717
2017-10-12,0.7280721189774422,0.27192788102255777
2017-10-13,0.7411936935736826,0.25880630642631736
2017-10-16,0.7502929218555322,0.2497070781444678
2017-10-17,0.7606809646327504,0.2393190353672496
2017-10-18,0.7670415916564843,0.23295840834351567
2017-10-19,0.7743466014557178,0.2256533985442822
2017-10-20,0.6712057069946097,0.3287942930053903
2017-10-23,0.6287828793112522,0.3712171206887478
2017-10-24,0.657808545685648,0.34219145431435205
2017-10-25,0.5887559797484981,0.41124402025150186
2017-10-26,0.6315681632509028,0.36843183674909713
2017-10-27,0.4809491779899094,0.5190508220100907
2017-10-30,0.49024549373803294,0.5097545062619672
2017-10-31,0.5396873970419741,0.46031260295802606
2017-11-01,0.586397262249835,0.4136027377501651
2017-11-02,0.6315665892426223,0.3684334107573778
2017-11-03,0.6006136562159612,0.3993863437840388
2017-11-06,0.6271977636708828,0.3728022363291172
2017-11-07,0.6600630152134382,0.33993698478656176
2017-11-08,0.672119399220815,0.32788060077918507
2017-11-09,0.6065947422695281,0.39340525773047197
2017-11-10,0.6423371524660322,0.3576628475339678
2017-11-13,0.6707049252747413,0.3292950747252587
2017-11-14,0.665283248036394,0.33471675196360595
2017-11-15,0.5309597806041327,0.4690402193958673
2017-11-16,0.3983906626006197,0.6016093373993804
2017-11-17,0.4244174069861544,0.5755825930138457
2017-11-20,0.4924319596880375,0.5075680403119626
2017-11-21,0.3747962769011997,0.6252037230988003
2017-11-22,0.4575527774654483,0.5424472225345518
2017-11-24,0.503547269717448,0.4964527302825521
2017-11-27,0.5674104270151761,0.4325895729848239
2017-11-28,0.4255668346076698,0.5744331653923302
2017-11-29,0.4922227520537077,0.5077772479462924
2017-11-30,0.36920737719921126,0.6307926228007888
2017-12-01,0.4198268147259164,0.5801731852740838
2017-12-04,0.49572575834768823,0.5042742416523118
2017-12-05,0.45672506543035996,0.54327493456964
2017-12-06,0.5271686613283176,0.47283133867168237
2017-12-07,0.51072933695825,0.48927066304175004
2017-12-08,0.4000363756548261,0.5999636243451739
2017-12-11,0.4092928999698961,0.5907071000301038
2017-12-12,0.4759917216482492,0.5240082783517508
2017-12-13,0.5496973828338099,0.4503026171661902
2017-12-14,0.4817411816582803,0.5182588183417198
2017-12-15,0.3613824504518831,0.638617549548117
2017-12-18,0.27518725501221314,0.7248127449877869
2017-12-19,0.2691157145688057,0.7308842854311943
2017-12-20,0.38227750955840767,0.6177224904415923
2017-12-21,0.45450297370437814,0.5454970262956218
2017-12-22,0.5330954476054205,0.46690455239457945
2017-12-26,0.5853443654331267,0.41465563456687315
2017-12-27,0.6320079210270463,0.36799207897295366
2017-12-28,0.641121142935951,0.3588788570640489
2017-12-29,0.5581707745167973,0.4418292254832026
2018-01-02,0.41899856514340916,0.5810014348565907
2018-01-03,0.3159788093686746,0.6840211906313253
2018-01-04,0.2708689466358202,0.7291310533641797
2018-01-05,0.20394052594373094,0.796059474056269
2018-01-08,0.3045483055316398,0.6954516944683602
2018-01-09,0.3847869260762145,0.6152130739237854
2018-01-10,0.47019467980478774,0.5298053201952122
2018-01-11,0.35300280889174096,0.646997191108259
2018-01-12,0.2659610853758505,0.7340389146241495
2018-01-16,0.2806583122867265,0.7193416877132734
2018-01-17,0.21049496583543365,0.7895050341645663
2018-01-18,0.31573677746190587,0.6842632225380941
2018-01-19,0.26777160982473625,0.7322283901752638
2018-01-22,0.20087237070691938,0.7991276292930806
2018-01-23,0.289490760472634,0.710509239527366
2018-01-24,0.40938765475487787,0.5906123452451222
2018-01-25,0.5036522013711034,0.49634779862889666
2018-01-26,0.37773915370550837,0.6222608462944916
2018-01-29,0.2834636443013991,0.7165363556986009
2018-01-30,0.21259773478026042,0.7874022652197395
2018-01-31,0.32704767787804956,0.6729523221219503
2018-02-01,0.42931609313565267,0.5706839068643472
2018-02-02,0.3219870698517395,0.6780129301482605
2018-02-05,0.24149030238880465,0.7585096976111954
2018-02-06,0.18111772679160348,0.8188822732083965
2018-02-07,0.1381684997511917,0.8618315002488082
2018-02-08,0.10362637481339376,0.8963736251866061
2018-02-09,0.07771978111004532,0.9222802188899546
2018-02-12,0.058289835832534,0.9417101641674659
2018-02-13,0.1439637126904191,0.8560362873095808
2018-02-14,0.10797278451781707,0.8920272154821829
2018-02-15,0.08097958838843751,0.9190204116115626
2018-02-16,0.23014146717399175,0.7698585328260084
2018-02-20,0.17314087578612655,0.8268591242138735
2018-02-21,0.13611745634427774,0.8638825436557223
2018-02-22,0.2574886437770989,0.7425113562229011
2018-02-23,0.19311648283282418,0.8068835171671758
2018-02-26,0.1448373621365587,0.8551626378634413
2018-02-27,0.10901418762209039,0.8909858123779096
2018-02-28,0.0845463998099492,0.9154536001900508
2018-03-01,0.06345283271629018,0.9365471672837098
2018-03-02,0.13686226341012475,0.8631377365898754
2018-03-05,0.12720519553146484,0.8727948044685352
2018-03-06,0.237859617458528,0.762140382541472
2018-03-07,0.3928337250001448,0.6071662749998552
2018-03-08,0.5284114948646566,0.47158850513534345
2018-03-09,0.3982286454008257,0.6017713545991743
2018-03-12,0.4068900058621131,0.5931099941378869
2018-03-13,0.394732422702041,0.605267577297959
2018-03-14,0.4090616721380873,0.5909383278619127
2018-03-15,0.5037229460475313,0.4962770539524687
2018-03-16,0.6126209814545013,0.3873790185454987
2018-03-19,0.4654492584336708,0.5345507415663292
2018-03-20,0.4755405969677329,0.5244594030322671
2018-03-21,0.554734811440625,0.445265188559375
2018-03-22,0.416051108726266,0.583948891273734
2018-03-23,0.3120383366381441,0.6879616633618559
2018-03-26,0.2340287525228082,0.7659712474771919
2018-03-27,0.17552204015362266,0.8244779598463774
2018-03-28,0.15834607661255626,0.8416539233874438
