Date,RARP_fast,RP_naive,VT_naive
2016-07-12,-0.0029231809076232943,-0.0049761264090824615,-0.0006787209018106846
2016-07-13,0.0044963719885267265,-4.229646888202286e-05,0.000464967692872246
2016-07-14,-0.005157182847205327,0.003739284124802558,3.151760311543905e-06
2016-07-15,-0.003796695217838251,-0.0009268998517783759,-0.00046682335176004275
2016-07-18,0.000268473722910769,0.0017928663812657511,5.678301761636747e-05
2016-07-19,0.0022260258899017902,-0.0006754028116489926,0.00033399427288983535
2016-07-20,-0.005741478593957187,0.0027399134571060644,-0.00024495642739863586
2016-07-21,0.0061604900518199964,-0.0024803891026456224,0.0002750004701697435
2016-07-22,-0.002856573587624507,0.0030587210121494944,-7.63421074174884e-05
2016-07-25,-0.0027105988106377603,-0.0019340545504908315,-0.0004090313340961466
2016-07-26,0.0009279882197856581,-0.0004294915531908545,9.282085750853505e-05
2016-07-27,0.0012751267783470065,0.0006090209821271952,0.0006779637625425286
2016-07-28,-0.00015171533985774724,-0.0001997470512376901,-0.00020663489142716166
2016-07-29,0.0009508178352609805,0.0003736975815480226,0.00041116540752554837
2016-08-01,-0.0005225589571264486,-0.0001437469033463167,-0.0001714357135560187
2016-08-02,-0.00016569364135224246,4.0947349361196005e-05,7.662271573689319e-05
2016-08-03,-0.00013525308978994352,-0.0001723355102477898,-0.00019434346504109312
2016-08-04,0.00044480537036476695,0.00015634903022984704,0.00017341309450375725
2016-08-05,-0.001233397336392376,-0.00029165141415832084,-0.0004440679152461933
2016-08-08,-0.00013247805772411724,-5.4916375921073046e-05,-5.714315652446529e-05
2016-08-09,0.00010862975791582619,0.00014850772216191922,0.00027075214649384524
2016-08-10,0.0023848026830139675,4.820135305545171e-06,0.00014793043297566072
2016-08-11,-0.004087115087041933,-8.101085450766264e-06,-0.00023811254989236234
2016-08-12,0.001870147649946969,2.9164498968167412e-06,0.0001175951261273564
2016-08-15,-0.0012979851601932894,-1.7289101655016692e-06,-1.894731136134712e-05
2016-08-16,-0.0003269252946839613,1.686193440601216e-07,-0.00013174416125402903
2016-08-17,0.0009594387309856411,1.6931680379833175e-06,0.00012335309400630015
2016-08-18,0.0020159140080232636,0.00023366911051219655,0.0004384894901552903
2016-08-19,-0.0035893115592807064,-0.00023700545683622414,-0.0005610814348987686
2016-08-22,0.001235563371156843,1.9138273725556383e-06,9.184308307099134e-05
2016-08-23,-0.0007333746514653945,-8.271293116061184e-05,3.459069248929754e-05
2016-08-24,-0.0003694504279657189,-0.00010059846472272788,-0.0001484123939758558
2016-08-25,-0.00038979682241176036,-0.000317519539388236,-0.000319556125274703
2016-08-26,-0.00046691968851973986,-0.0002392244267358141,-0.0002548485601820107
2016-08-29,0.0008077357947449005,0.0005246564590215499,0.0005705711047655276
2016-08-30,-0.0003703703783272819,-0.00022183042202687786,-0.00023246859969234184
2016-08-31,-0.0002698186892261179,-0.0001380589163278507,-0.00016734231497300957
2016-09-01,0.00024299906130206163,0.00013930668888256656,0.0001346360646152115
2016-09-02,0.0004232423619914521,0.0003450735052129925,0.00038985444205583885
2016-09-06,0.0009437211520698613,0.00047875802508595206,0.0004920864679521048
2016-09-07,-0.0009512831183794193,-0.0009307729520698346,-0.00013291423870360298
2016-09-08,-0.0036195968106231408,-0.0035839578528707914,-0.000406145781181838
2016-09-09,-0.014100673203466517,-0.010132453626046188,-0.0009729085797520038
2016-09-12,0.006853660039080656,0.004294692564381719,0.00030875437098599367
2016-09-13,-0.009060265240897833,-0.006843232670216599,-0.0007791749512157445
2016-09-14,0.0011144121814975999,0.0013810038218322837,0.00015626034431341813
2016-09-15,0.003990095865390733,0.002022756772355463,0.0002311425110129514
2016-09-16,-0.001599664900860186,-0.0009852691536466384,-0.00011311880866596408
2016-09-19,-0.00044711529335306666,-0.0004461327197568241,-4.994652173502736e-05
2016-09-20,0.0007758942364435321,0.0008524245892459991,9.635730480866552e-05
2016-09-21,0.007694057898368066,0.00617803384609673,0.000691938355285444
2016-09-22,0.004499744297988062,0.0038244642632308395,0.000477340616839211
2016-09-23,-0.002466118384334441,-0.0017151251741818294,-6.508030668605492e-05
2016-09-26,-0.0029004213634718085,-0.0017962572781571498,-1.9118175300598895e-05
2016-09-27,0.002854567892820663,0.0018380348950540054,-0.0001413317243539244
2016-09-28,0.0018874084232193193,0.0011254755094841002,3.7937964859476535e-06
2016-09-29,-0.0043227036395293164,-0.003145980684856766,-0.00014821655867664364
2016-09-30,0.0022719294467999735,0.0011457102472961541,0.00013435892816228765
2016-10-03,-0.0024060646886855017,-0.002228099504908484,-0.00038649461696088557
2016-10-04,-0.008330718542288462,-0.008798737858323047,-0.0007788946986330657
2016-10-05,0.0007283320498176976,0.00027208628899487046,-7.371387131654455e-05
2016-10-06,-0.0022396452570212443,-0.0018920728519983669,-0.0002192448856736495
2016-10-07,0.000485983165679608,-0.0005660451056794175,2.1945675168915196e-05
2016-10-10,-0.0006292844791092724,0.0012180260040971173,-3.0974379450057277e-07
2016-10-11,-0.0030968983158318436,-0.0058557092286248055,-0.0005236472665773089
2016-10-12,0.00042170736207148223,0.0007574374886063231,0.00023539371953117686
2016-10-13,0.0012734094133395539,0.000132713236182828,-9.321983997704708e-05
2016-10-14,-0.002861372270996516,-0.002115638089401064,-0.0002476891100620542
2016-10-17,0.0013056684857466734,8.268008368828115e-05,9.54615716837474e-05
2016-10-18,0.0031807293254888062,0.004185696885880127,0.000312641795894415
2016-10-19,0.0004493057823359263,0.0009645420136603678,0.0003329421223180651
2016-10-20,-0.0001651712407798953,-0.00020671866405088253,-0.00031348262057619744
2016-10-21,8.173010361538322e-07,1.328898385829735e-06,7.325564380846818e-05
2016-10-24,4.2848014604698416e-07,-6.834371392248994e-08,-1.7218813856282223e-05
2016-10-25,-1.848918593317698e-07,8.622754766815667e-07,4.374568460797657e-05
2016-10-26,0.00016082797352538346,0.00019938930616331438,-7.035074884549186e-05
2016-10-27,-0.0001664300740335765,-0.00020816191820154572,-0.0004083697097101085
2016-10-28,0.00016329233459142685,0.0002044895541027003,0.00020174116923213717
2016-10-31,0.00016641771477955767,0.00020828782499940072,0.0002842343870164073
2016-11-01,-0.0001670793850260491,-0.00020752687275377588,-0.00023432091807935364
2016-11-02,9.594326401242196e-05,0.00013900032154594662,0.00032841562010691523
2016-11-03,-0.0005447744826730093,-0.00036668084698306526,-0.00024480032065447984
2016-11-04,0.000293834969669335,0.0002765856418902756,0.00038916812016929917
2016-11-07,0.0011292268564165962,0.00034589615109767685,-0.0002690805932313115
2016-11-08,0.00021839048353546308,0.00018281374398995174,-5.7064365045924866e-05
2016-11-09,-0.0005995377653936738,-0.0006349619501375228,-0.0011681792870967074
2016-11-10,-0.00022798290717641187,-0.00015365843851285465,-0.0006795137459558592
2016-11-11,-0.0006777438524603461,-0.0005819095324227847,-0.0010938423012159008
2016-11-14,3.690439900531017e-05,0.0002297352494613188,-0.00016102014193136445
2016-11-15,0.0007124550143945831,0.0004339206076483885,0.0005757327073181843
2016-11-16,-0.00016724480267234627,-0.00025624409844752106,-6.714955243875814e-05
2016-11-17,-0.0003637361826712629,-0.0008853701567170418,2.9924218288597667e-06
2016-11-18,-0.0013654981926506274,-0.0016329906159248953,-0.0007336351485337013
2016-11-21,0.0006242245089252288,0.00045009927562923745,0.00021379042400250514
2016-11-22,0.0002722341554331605,0.00029189611968181327,0.0001098647939110842
2016-11-23,-0.0012620006370204194,-0.0015044424488492153,-0.0006770641237452181
2016-11-25,6.204616837709415e-05,-0.00012415396546009731,0.00012255054790019242
2016-11-28,0.0006549657331976125,0.0011708937097059645,0.0001715095023114466
2016-11-29,0.00014470035034400185,0.0001902164127627619,1.2435261941680842e-05
2016-11-30,-0.001756965524722067,-0.002206502382418359,-0.0007954722755035735
2016-12-01,-0.0006471463671151442,-0.0009655709793392692,2.637277683084182e-06
2016-12-02,0.0005655012207571808,0.0013715841882661988,0.0001640648305920211
2016-12-05,0.00044038471789084507,0.0001781535652466253,7.881566782443805e-05
2016-12-06,0.0005255607977384811,0.0005159670945052049,0.0002975386682644211
2016-12-07,0.001946629098349814,0.0026518847386507475,0.0006962090752499012
2016-12-08,-0.00021876673380829607,-0.0007261861260523319,-0.0001538286277991481
2016-12-09,-0.00023329613097024395,-0.001260519591611932,-0.0002556635411770017
2016-12-12,-0.00015130481061738165,7.612398952518257e-05,-0.00014743708224930875
2016-12-13,0.0008727507958726758,0.0007990792170758427,0.00038607559376124844
2016-12-14,-0.002332795842394819,-0.004067336537368031,-0.0009977344585561352
2016-12-15,-0.0003591514279499961,-0.0015095227118811464,-0.0002718629229344784
2016-12-16,-5.715981021420669e-06,8.319431936185503e-05,-4.5293914501387745e-05
2016-12-19,0.0008395934731515214,0.0008584088328691712,0.0005807240303590174
2016-12-20,-0.0002972039928604822,-0.00042410582688710044,-0.00032426395231350766
2016-12-21,0.0001358497450747652,0.0001733291352255257,0.0001846775063652805
2016-12-22,-0.0003895472561159891,-0.00040090741784529075,-0.0003185763680541418
2016-12-23,0.0002590540886832027,0.00027560676664132444,0.00015803991521819762
2016-12-27,0.000385108306507934,0.00043403239721426153,0.00033649477041733985
2016-12-28,-0.00018040433338043204,-6.92902710060987e-05,-5.834090262503912e-05
2016-12-29,0.0007680233807602275,0.0009150311208127963,0.0006062392898519258
2016-12-30,-0.001234024304932779,-0.0006098421845051262,-0.0005020747546206863
2017-01-03,0.005177112193262259,0.0011133140434279223,0.0007923688750371141
2017-01-04,0.004278065334877881,0.0006019209207368486,0.0003531693228673744
2017-01-05,0.0010299151146690643,0.0003716594608814051,0.0005006938450216965
2017-01-06,0.0012622981199755785,9.577493202272614e-05,-0.00011599188027474654
2017-01-09,-0.0012527555983107021,8.090556509882688e-05,0.00028340098191615353
2017-01-10,-0.00012056481390383889,-0.00011203068590304589,-0.00011201013070816434
2017-01-11,0.002085507771291648,0.0005044840125306522,0.0004099763555671797
2017-01-12,-0.0014641724853544905,-9.330172640256578e-05,2.960924354821236e-05
2017-01-13,0.0009734139662157821,0.0001288712190498296,1.554348175955389e-05
2017-01-17,-0.001738910883187841,9.331445223035014e-05,0.00046987755262982114
2017-01-18,0.000142820395690302,-4.2591856334402584e-05,-0.000734016801612853
2017-01-19,-0.001012486699840489,-0.0008092754634054575,-0.00040765107520059134
2017-01-20,0.0011943896146551058,0.0010145024630259872,0.00042429309310798244
2017-01-23,-0.0006124487316788934,-0.0004371362535510383,0.00018760266028845733
2017-01-24,0.001545184880477104,0.0011566778362026413,-7.390645827590916e-05
2017-01-25,0.002169277338701336,0.0016384343191945192,4.262549581194835e-05
2017-01-26,-0.0004233558460598221,-0.0004153377823297293,-8.666129925783837e-06
2017-01-27,-0.0006248905849435258,-0.0005492481917540781,-0.0003139294096426524
2017-01-30,-0.0012507034015749085,-0.0008442002912640899,0.00019366194143608347
2017-01-31,-0.0004316612395572861,-0.0004433861459981586,0.0003472535312511806
2017-02-01,7.928865018933239e-05,1.3566590673023417e-05,-0.00013954415722046784
2017-02-02,0.0005404255823471841,0.0005825579400636632,0.00021557497579760443
2017-02-03,0.005620016848594433,0.00594584036015306,0.00027813257973015315
2017-02-06,-0.0007425932951730399,-0.0006064840614373266,0.000981253318351183
2017-02-07,0.00026146346458519787,0.0003412514055309484,5.33654886360696e-05
2017-02-08,0.001426583945847903,0.0016434619155785406,0.000477557634167802
2017-02-09,0.0040495585286639485,0.004052783973781951,-0.0004022209153682487
2017-02-10,0.003071721596403704,0.0032090146162557587,0.00012124507414834962
2017-02-13,0.0041639659900856545,0.004329055458567097,-3.9715246191178265e-05
2017-02-14,0.0020166096007875243,0.001988207269153744,0.0001899510886060272
2017-02-15,-0.0015889267586137255,-0.00010741184281177053,3.2597031729431704e-05
2017-02-16,0.003470192452562538,0.001171678230196363,0.00033989976795822637
2017-02-17,0.0022258290245926564,0.0003278315553504687,0.0003390651210274853
2017-02-21,-0.00041509620962450867,-0.000200249400178576,6.50904867856754e-05
2017-02-22,0.0014083311149414646,0.00040513141260313334,9.040829277478114e-05
2017-02-23,0.002374854855466811,0.0012377319373677647,0.00041891456257026397
2017-02-24,0.0037793420045715755,0.001323072475453447,0.0004760297505501714
2017-02-27,-0.0028542593551716365,-0.001003273915388694,-0.0002528699786361173
2017-02-28,-0.00035715298332960054,0.0003316124310312912,0.0002712744248480927
2017-03-01,-0.006131514441827268,-0.0018408773998032158,-0.00018474812366168271
2017-03-02,-0.003208328305833412,-0.0005094578550496713,-0.0008835499708451142
2017-03-03,0.0008191645879635091,0.00022074851315206567,0.00026848313703513576
2017-03-06,-0.0005747485249060099,-3.430183398279787e-05,-0.00019576275735406004
2017-03-07,-0.001691037461579256,-0.0007389046209871732,-0.0008836180294170691
2017-03-08,-0.0028481103412044163,-0.00029681371975169346,-0.00046971076808456934
2017-03-09,-0.0023028677171806605,-0.0002488775917924932,-0.00025993338536524677
2017-03-10,0.001995136727575111,0.0003452476431172382,0.0005733082387835383
2017-03-13,-0.0018931672476787827,-0.0002716872309267584,-0.0003054396358243408
2017-03-14,0.0003797090508783296,-0.00016146538574040984,-0.00031119613153094127
2017-03-15,0.007308444808570974,0.0003482765349988806,0.001724657920725364
2017-03-16,6.240906529820603e-05,-0.0006366715607088194,4.458729423845298e-05
2017-03-17,8.958369104243599e-05,0.0019255739052533604,0.00016934658592457745
2017-03-20,-6.999492963476977e-05,0.002232898688089243,6.870479281975776e-05
2017-03-21,0.00015242893492546352,0.003412375343182238,9.104377360355092e-05
2017-03-22,0.00013087978889339135,0.0017095658018176866,0.0003266596310141601
2017-03-23,-0.00024300036779497194,-0.0009832126727104752,-0.0003575357507540622
2017-03-24,0.0001956379634746604,0.000703931655023457,0.0002452133409270122
2017-03-27,0.00011097675604173837,0.0025231287850203442,0.0002940300989042105
2017-03-28,-3.6128104082667334e-05,-0.002488329221398612,-1.2087467455702816e-05
2017-03-29,-0.0005243803985647674,0.0012917793244204873,0.00028391296854752055
2017-03-30,-0.002912405041981543,-4.177800031916694e-05,-0.00025780812566947455
2017-03-31,0.0015964338676222709,-0.00019445949206512795,-9.254802900481874e-05
2017-04-03,0.0038680624829822655,0.0001280454428782667,0.0004481903466352406
2017-04-04,-0.0004817112500964997,-1.416296618276915e-06,9.27375075742261e-06
2017-04-05,0.0011620704668228645,1.2082053439400175e-05,-3.552171098807644e-06
2017-04-06,-0.0009774851715563069,-1.602081466146102e-05,-3.614755132533863e-05
2017-04-07,-0.0015390157630534463,-1.2270907311696475e-05,-0.00015059032568217042
2017-04-10,0.0011333526054657286,1.1783473666926625e-05,0.0001290701452738575
2017-04-11,0.0051444619214495065,0.000289599597852921,0.000830356450025331
2017-04-12,0.002058533918533761,-0.00024619762156730964,3.7530959751998685e-06
2017-04-13,-0.005062101349518587,0.000491664416712628,0.0001937137586378153
2017-04-17,0.007097068894978174,-0.0001719923701636371,0.00020988369787884885
2017-04-18,-0.002502590347277597,0.0006491315500812252,0.0004695971759077494
2017-04-19,-0.001491823895142653,-0.0004066556795101785,-0.0004364975073988968
2017-04-20,0.0065605590587651955,-5.9297336530907475e-05,0.0002786028834274693
2017-04-21,-0.002519386163926655,0.00010463753934554794,-3.723624355018906e-05
2017-04-24,0.008733949083019148,-0.0005057226716459571,-1.552479550882244e-05
2017-04-25,0.004481116039229533,-0.0005635546209565431,-0.00027287299938722853
2017-04-26,-0.0005186985127330836,0.0004676006883108711,0.0004041288766478129
2017-04-27,-0.00014179626001722023,-0.00029350281448664415,-0.00022408192134696562
2017-04-28,0.0006152160656168378,0.0005929778935784972,0.00046724041059628457
2017-05-01,-0.000647604611973948,-0.000546271712762857,-0.0003264680690990665
2017-05-02,0.00011809766039048362,-5.4224718614828194e-05,-8.677116502958603e-05
2017-05-03,-0.0007244466721671385,-0.0006501705557807698,-0.0005068570435196428
2017-05-04,-0.00040259196887156034,-0.0002970498089765989,-0.00011445082386783739
2017-05-05,-9.789484113546749e-05,-0.0001230755853472527,-2.27026186211673e-05
2017-05-08,-0.0002206617702374202,-4.588268913364646e-05,2.218034602862075e-05
2017-05-09,-0.0003500939076990789,-0.0002985854320325672,-0.0002423693342642768
2017-05-10,0.0001305521862745131,0.00017610863952617032,0.00024026677451774957
2017-05-11,-2.3596853000589537e-05,-6.633924165240024e-05,4.113184728593063e-05
2017-05-12,0.000928003700108954,0.001070213240900114,0.00013212438616986874
2017-05-15,0.0010107764038305928,0.00039221847065340216,0.00047801176085653996
2017-05-16,0.0006292579621535022,0.0002971114947063718,0.0001518372568976513
2017-05-17,0.0017246685550307054,0.0014215659884317757,0.0004316542394955414
2017-05-18,-0.0005551963382484666,8.806303210633361e-05,-5.583858630483975e-05
2017-05-19,0.0011879641309393962,0.0002418296962244122,0.00021180704666925025
2017-05-22,0.0010359135177757644,0.00020413234068282222,0.0004530611971406554
2017-05-23,-0.0010127376225021576,-0.0006351877112201531,-0.0002539815805422953
2017-05-24,0.001006620812084939,0.0005731031939048238,0.00015699228020960273
2017-05-25,0.0001297311206635369,-5.712837820822292e-05,0.0003984355460928575
2017-05-26,0.0013333173940157327,0.002426148716974693,0.00045541366639323486
2017-05-30,0.00012132618970884883,0.00048796184137689185,-0.0003329004063760003
2017-05-31,0.0006367707949847199,0.001183091030044395,0.0001287967794790287
2017-06-01,0.0036493646618048726,0.0014513658195831301,0.0005631721737177201
2017-06-02,0.004208614921623444,0.00476277089562341,0.0003747993327836239
2017-06-05,-0.0007874634993145654,-0.0007481119248131309,9.832717096766729e-05
2017-06-06,0.0010205624971947494,0.0035863458459023875,0.00017297629443156258
2017-06-07,-0.0004319874624786361,-0.0017671892301139957,0.00020376051193178422
2017-06-08,-0.0012237490496347365,-0.0023247479513340288,-0.00044227274782202355
2017-06-09,-0.0030805932285704607,-0.003881199356581012,-0.0001866384147571121
2017-06-12,-0.00022840895344350122,-0.00022190781766946428,-0.0002564912135019207
2017-06-13,0.0007212434161183443,0.00022307282215081436,0.00046504683510326756
2017-06-14,-0.00025654978960874635,-8.146512547994091e-05,-1.0063320348791075e-05
2017-06-15,-0.00032366034510862064,-7.144251955029791e-05,-0.00036194708887663386
2017-06-16,0.0003703225823375502,0.0004121392151645907,0.0004017364887055556
2017-06-19,0.0005147599920754442,-0.0002985765478863936,-0.00023619886859033357
2017-06-20,-0.000676117894133316,6.184256867904913e-05,-0.00018369927623889252
2017-06-21,0.00018025026246193984,0.00019657511829290265,0.00023721504259515173
2017-06-22,0.00019266372636176873,0.00023860768309694552,0.0003234633810245481
2017-06-23,-7.291955362058046e-05,-0.0002961960519747693,3.448458247178582e-05
2017-06-26,-0.0007524795300446942,-0.00031751956639934647,-0.0003643256648640275
2017-06-27,-0.00012148475028832555,-0.0004975023052467128,-0.0006577943797384631
2017-06-28,0.0003070012066051054,0.00025301976714364694,0.0007119063859660248
2017-06-29,-0.0008708136821383252,-0.0008317380429184918,-0.0010983791810604377
2017-06-30,-0.00022609292941047342,-0.0002063154893989787,-2.6983211165255863e-05
2017-07-03,-0.0014571238653084424,-0.000872618242370775,-0.0007060783769685134
2017-07-05,0.00018241875146031344,4.4499426416753235e-05,0.00013480856593210542
2017-07-06,-4.58207965679755e-05,-0.00010932590571642749,-0.0004481069143732899
2017-07-07,-0.0008945936266325317,-0.0004977173929072708,-0.00018272123128374422
2017-07-10,-0.0005979524667779831,-0.0006417679307454609,0.00018614637958187336
2017-07-11,0.0013718639162263394,0.0013685255448224803,0.00013166542124016728
2017-07-12,0.0032175321903020445,0.0032321374311867538,0.00044619399002319786
2017-07-13,-0.0014690155572700111,-0.0014845365544911668,-8.486736311376102e-05
2017-07-14,0.004897377951180854,0.005045633280259176,0.0009117674353480375
2017-07-17,0.002827020796104496,0.0029002656073557585,2.412848428962389e-05
2017-07-18,0.005437219125836998,0.005506538739296949,0.0005417452135400788
2017-07-19,-0.00013115303117242807,-0.00013672156956343103,0.00019259633167401148
2017-07-20,0.0008396267863259511,0.0008629407834602813,7.789772165272556e-05
2017-07-21,0.005305485419603445,0.0054543069332292585,0.0003743983800749269
2017-07-24,-0.00039116173532966706,-0.0010524440473898206,-4.915496310598249e-05
2017-07-25,-0.004627534240488707,6.06994949685419e-07,-0.0004769722294295113
