Date,RARP_fast_v2,RP_naive,VT_naive
2016-06-01,-3.280497752669928e-06,-1.0518416419888826e-05,5.629858703153519e-06
2016-06-02,0.00030344875801678313,5.281070404849778e-05,4.8346604386670134e-05
2016-06-03,0.0022861218710965264,0.0016767222465685228,0.0014370114497398395
2016-06-06,-4.4942962772127285e-05,3.0954784044989945e-05,7.086630799464626e-05
2016-06-07,0.0002568212161696761,0.00013741810657758445,0.0001340756139011445
2016-06-08,0.0007591084312049737,0.0005606749710249483,0.0004802787616950202
2016-06-09,-1.4015740978698518e-05,-0.00015473521106089926,-0.00020944199679768963
2016-06-10,0.000179668439129156,0.00013419358912746383,4.772581930356207e-05
2016-06-13,0.00014366786614704874,0.00014618710287933525,7.293965123060804e-05
2016-06-14,-0.00012081575964333166,-5.751329420095775e-05,-6.160924670540082e-05
2016-06-15,0.0006211033393032638,0.0004174744411863955,0.0002987391736023477
2016-06-16,0.0001687457375099972,8.171371123387976e-05,0.00014322523992560702
2016-06-17,-0.0004947939740826286,-0.00023660192977370005,-0.0002650912579176628
2016-06-20,-0.00041353020030601885,-0.00022980168384382685,-8.076323340558169e-05
2016-06-21,-0.0007089399936601699,-0.0005450495833872101,-0.000356020945134574
2016-06-22,0.00024362920394778575,0.0001365251643363751,8.684040639008207e-05
2016-06-23,-0.0002528489746965209,-0.0001883334950416401,-1.3136661808286007e-05
2016-06-24,0.0013327851151012232,0.0010865266054385456,0.00039665369325265153
2016-06-27,0.0005089135496037522,0.0003012088981294286,4.214258763964438e-05
2016-06-28,0.00018816932373191432,0.00012730426318820437,0.00017308952368869074
2016-06-29,7.524903196860984e-05,0.0001468215693398775,0.00018169638850315024
2016-06-30,0.0009007658382447067,0.0007891848418471173,0.0007175638259272487
2016-07-01,0.0007141333965795476,0.000594313661066266,0.0004589242417074429
2016-07-05,0.0005275231802307783,0.00034761809376316374,0.00021096746952537697
2016-07-06,7.7623726450437e-05,2.036249368088863e-05,-2.525066048574527e-05
2016-07-07,-2.204759642585868e-05,5.2039736571159135e-05,0.00010077414544597857
2016-07-08,0.0004650590395984502,0.00029935709833924277,0.00021224713681526486
2016-07-11,-0.0004985894710102921,-0.00030533047110054744,-0.00016364087462952245
2016-07-12,-0.0010542227503648777,-0.0008680196821500429,-0.0006787209018106846
2016-07-13,0.000671157590436809,0.0005478905698597909,0.000464967692872246
2016-07-14,-0.00030759836655598047,-0.00011059677670137059,3.151760311543905e-06
2016-07-15,-0.0007226834814016616,-0.0005403788142509656,-0.00046682335176004275
2016-07-18,6.9813730033147e-05,5.8182667393141206e-05,5.678301761636747e-05
2016-07-19,0.00047751734285610354,0.000378134585396266,0.00033399427288983535
2016-07-20,-0.00046182008761108017,-0.0003563425105588387,-0.00024495642739863586
2016-07-21,0.0005147325740379831,0.0003940674414718596,0.0002750004701697435
2016-07-22,-0.0001552159103309243,-0.000133192110780929,-7.63421074174884e-05
2016-07-25,-0.000514414315928981,-0.0004525134457670181,-0.0004090313340961466
2016-07-26,0.00016593871655338577,0.0001266791764042732,9.282085750853505e-05
2016-07-27,0.0008854625798520781,0.0006856557283243201,0.0006779637625425286
2016-07-28,-0.00014507510586501195,-0.0002066788418160038,-0.00020663489142716166
2016-07-29,0.0006700361099832854,0.00041667009714917283,0.00041116540752554837
2016-08-01,-0.0003301341677353128,-0.00017529568753833964,-0.0001714357135560187
2016-08-02,-0.00018286441734556726,7.716868173082968e-05,7.662271573689319e-05
2016-08-03,-9.078686572597976e-05,-0.00019524707819347403,-0.00019434346504109312
2016-08-04,0.0003077982694030565,0.00017610819077598723,0.00017341309450375725
2016-08-05,-0.0005681416851914245,-0.0004579239608117978,-0.0004440679152461933
2016-08-08,-0.00010105268327513102,-5.773756995009908e-05,-5.714315652446529e-05
2016-08-09,0.0004560439484181424,0.0002572643837319094,0.00027075214649384524
2016-08-10,0.000271512774854743,0.00022238217853472048,0.00014793043297566072
2016-08-11,-0.0004462172953981243,-0.0003646560892408055,-0.00023811254989236234
2016-08-12,0.00026103748121050123,0.00016668800995290445,0.0001175951261273564
2016-08-15,-8.491006869861078e-05,-5.2522938303523986e-05,-1.894731136134712e-05
2016-08-16,-0.00027947681580063816,-0.00012836486390838098,-0.00013174416125402903
2016-08-17,0.00023597033619624153,0.0001479713502920737,0.00012335309400630015
2016-08-18,0.0005931854902496373,0.0004916998949571204,0.0004384894901552903
2016-08-19,-0.0008086927049353754,-0.0006640214005592604,-0.0005610814348987686
2016-08-22,0.00019837612366546437,0.00012353881256961733,9.184308307099134e-05
2016-08-23,4.66588899576679e-05,9.734070695439756e-06,3.459069248929754e-05
2016-08-24,-0.0004467274907379649,-0.00014374606638780518,-0.0001484123939758558
2016-08-25,-0.000380097786804999,-0.0003198756135244469,-0.000319556125274703
2016-08-26,-0.0004637576333027386,-0.0002544976520818435,-0.0002548485601820107
2016-08-29,0.0008833173636889286,0.0005668151712586939,0.0005705711047655276
2016-08-30,-0.0003632960653437542,-0.00023177450204063714,-0.00023246859969234184
2016-08-31,-0.00032778059353595493,-0.00016449934853561747,-0.00016734231497300957
2016-09-01,0.00020384581890903864,0.00013582675561806936,0.0001346360646152115
2016-09-02,0.0005338424128125669,0.00038433581693658823,0.00038985444205583885
2016-09-06,0.0008718950554594817,0.0004930907620407244,0.0004920864679521048
2016-09-07,-0.00015326557064697483,-0.0001536288828991224,-0.00013291423870360298
2016-09-08,-0.0008014910023277513,-0.0004971271231180217,-0.000406145781181838
2016-09-09,-0.0026712225684799046,-0.0011542289135958131,-0.0009729085797520038
2016-09-12,0.0011784129260365241,0.00037315972559906577,0.00030875437098599367
2016-09-13,-0.0018376339900308476,-0.0009059291269836965,-0.0007791749512157445
2016-09-14,0.0002638322789345817,0.000195983936988041,0.00015626034431341813
2016-09-15,0.0007597832818451394,0.00024854029990755967,0.0002311425110129514
2016-09-16,-0.0002979627849538078,-0.0001223006582947278,-0.00011311880866596408
2016-09-19,-0.00011167568625186164,-6.502505589937933e-05,-4.994652173502736e-05
2016-09-20,0.00018045965724370922,0.00012044291515036492,9.635730480866552e-05
2016-09-21,0.0015081083354116112,0.0007776737609217771,0.000691938355285444
2016-09-22,0.0005957550328464741,0.0004473256842565226,0.000477340616839211
2016-09-23,-0.00012133343316629921,-7.55915923175849e-05,-6.508030668605492e-05
2016-09-26,-4.988624279536946e-05,-4.8078255194093473e-05,-1.9118175300598895e-05
2016-09-27,-9.960349224856139e-06,-0.00012119434474431388,-0.0001413317243539244
2016-09-28,5.042428254126403e-05,2.631198216735645e-05,3.7937964859476535e-06
2016-09-29,-0.0002417395291442241,-0.00015581310977161883,-0.00014821655867664364
2016-09-30,0.0001402548988808338,0.00018115946581035084,0.00013435892816228765
2016-10-03,-0.0004456814389177114,-0.0003582286403647385,-0.00038649461696088557
2016-10-04,-0.0009847904761421209,-0.0005787431378707744,-0.0007788946986330657
2016-10-05,-9.299830754867426e-05,-6.520529522796679e-05,-7.371387131654455e-05
2016-10-06,-0.0003830412078744366,-0.0002804498245941814,-0.0002192448856736495
2016-10-07,5.5748677135597365e-05,3.9997287046957916e-05,2.1945675168915196e-05
2016-10-10,-5.6579452799150105e-05,-1.42108427570575e-05,-3.0974379450057277e-07
2016-10-11,-0.0007773951691443711,-0.0005498659744559242,-0.0005236472665773089
2016-10-12,0.00024662866902515297,0.00023942143187850493,0.00023539371953117686
2016-10-13,2.6846910537052353e-05,-5.562725556249222e-05,-9.321983997704708e-05
2016-10-14,-0.000477710094094546,-0.00030848853022297527,-0.0002476891100620542
2016-10-17,0.0001939808297167583,0.00013183206026559692,9.54615716837474e-05
2016-10-18,0.0005810030108401778,0.0003629364975427582,0.000312641795894415
2016-10-19,0.00040359251864660617,0.000354936329861707,0.0003329421223180651
2016-10-20,-0.0003837706467587532,-0.0003374340186969191,-0.00031348262057619744
2016-10-21,0.00012938361182141656,8.949507593588926e-05,7.325564380846818e-05
2016-10-24,2.0240928949464528e-05,-2.1450459856712516e-05,-1.7218813856282223e-05
2016-10-25,-6.600633042442872e-06,5.35534640750709e-05,4.374568460797657e-05
2016-10-26,-0.00026939280874781473,-0.00013109880032184418,-7.035074884549186e-05
2016-10-27,-0.0005986729263348346,-0.00045358535695575684,-0.0004083697097101085
2016-10-28,0.00013077118641292314,0.000201296483269043,0.00020174116923213717
2016-10-31,0.0003160914701166968,0.0003013753605311826,0.0002842343870164073
2016-11-01,-0.00035644433397873695,-0.0002399237142062267,-0.00023432091807935364
2016-11-02,0.00036061658348337107,0.00037667555463386144,0.00032841562010691523
2016-11-03,-0.00039079523575052467,-0.00027134773174365424,-0.00024480032065447984
2016-11-04,0.0004163851200864214,0.0003308479108598141,0.00038916812016929917
2016-11-07,0.00032233236021366027,-6.773744056720615e-05,-0.0002690805932313115
2016-11-08,-3.561823482231281e-05,4.38169509452381e-05,-5.7064365045924866e-05
2016-11-09,-0.0012011320207645205,-0.0008813802784723791,-0.0011681792870967074
2016-11-10,-0.0007436621197428506,-0.0004884581993787047,-0.0006795137459558592
2016-11-11,-0.001162697630979862,-0.0009531561995338737,-0.0010938423012159008
2016-11-14,-0.00031111570989293355,-2.581373931353039e-06,-0.00016102014193136445
2016-11-15,0.0007833511718693456,0.0005460982000413193,0.0005757327073181843
2016-11-16,-0.00012798606150479647,-8.448397057725729e-05,-6.714955243875814e-05
2016-11-17,-0.0002177679977988668,-8.015205207835262e-05,2.9924218288597667e-06
2016-11-18,-0.001249509349293921,-0.0008233502799105236,-0.0007336351485337013
2016-11-21,0.0006254694126785415,0.00024159947002889225,0.00021379042400250514
2016-11-22,0.0002565954291916242,0.0001269281985286864,0.0001098647939110842
2016-11-23,-0.0011383063569286474,-0.0007684517898348679,-0.0006770641237452181
2016-11-25,0.00011469724910167478,9.677971191195655e-05,0.00012255054790019242
2016-11-28,0.0004938752150006377,0.0002693349571103469,0.0001715095023114466
2016-11-29,0.00013201523519649333,2.5622132874049362e-05,1.2435261941680842e-05
2016-11-30,-0.001570819013097312,-0.0009358590932928627,-0.0007954722755035735
2016-12-01,-0.0005407421981553533,-8.460308099264986e-05,2.637277683084182e-06
2016-12-02,0.00048052241493727675,0.000216482935588537,0.0001640648305920211
2016-12-05,0.00040757723209186917,8.972408248747048e-05,7.881566782443805e-05
2016-12-06,0.0004985125695139891,0.0003102785784276057,0.0002975386682644211
2016-12-07,0.001766862118405485,0.0007944520686298905,0.0006962090752499012
2016-12-08,-0.00018588334576964745,-0.00017552605442932434,-0.0001538286277991481
2016-12-09,-0.00019018885266180004,-0.00029202537222286555,-0.0002556635411770017
2016-12-12,-0.00015935842700017568,-0.00013890659535333515,-0.00014743708224930875
2016-12-13,0.0008169442739899009,0.0004112017298643466,0.00038607559376124844
2016-12-14,-0.002098042484607797,-0.0011388437945476853,-0.0009977344585561352
2016-12-15,-0.00029762483956397696,-0.00031936874584927486,-0.0002718629229344784
2016-12-16,-1.0987064205091122e-05,-3.9023566132430685e-05,-4.5293914501387745e-05
2016-12-19,0.0007946749905046481,0.0005940870633676838,0.0005807240303590174
2016-12-20,-0.0002993519214339312,-0.00032891505901884877,-0.00032426395231350766
2016-12-21,0.00014661986937926873,0.00018371484084042503,0.0001846775063652805
2016-12-22,-0.0003709074779291789,-0.000322775790956761,-0.0003185763680541418
2016-12-23,0.0002391895775209827,0.00016391828492980852,0.00015803991521819762
2016-12-27,0.0003620709925988654,0.00034189718170409423,0.00033649477041733985
2016-12-28,-0.00014609375848490853,-5.9834064005422744e-05,-5.834090262503912e-05
2016-12-29,0.0007304747996477402,0.0006215253010209604,0.0006062392898519258
2016-12-30,-0.00048594089320098743,-0.0005035709518059791,-0.0005020747546206863
2017-01-03,0.0010026932506561478,0.0007443646284554644,0.0007923688750371141
2017-01-04,0.000587608379060901,0.0003188210703555407,0.0003531693228673744
2017-01-05,0.0009018468158036283,0.000531342041991872,0.0005006938450216965
2017-01-06,-0.0002983666248634557,-0.00015515816907228535,-0.00011599188027474654
2017-01-09,0.0004273385562467759,0.0003196676215841049,0.00028340098191615353
2017-01-10,-7.976334519698005e-05,-0.00011222349417730736,-0.00011201013070816434
2017-01-11,0.0005354919590509918,0.0003978373268696196,0.0004099763555671797
2017-01-12,2.000740730370823e-05,4.871975820995943e-05,2.960924354821236e-05
2017-01-13,-9.07796165101779e-08,-4.516516747144121e-06,1.554348175955389e-05
2017-01-17,0.0007071161176927217,0.0005152735856732893,0.00046987755262982114
2017-01-18,-0.0009756093742808165,-0.0007791085677948868,-0.000734016801612853
2017-01-19,-0.0007210094123537823,-0.00039917973497129665,-0.00040765107520059134
2017-01-20,0.00059161374682072,0.0003867151172586091,0.00042429309310798244
2017-01-23,0.00035508885927824067,0.00022705971709306865,0.00018760266028845733
2017-01-24,2.6710089285273666e-06,-0.00014591794339796318,-7.390645827590916e-05
2017-01-25,0.0001266725852044998,-4.41000359453512e-05,4.262549581194835e-05
2017-01-26,-7.6424163401071e-05,4.448954514915318e-05,-8.666129925783837e-06
2017-01-27,-0.00027851090789760176,-0.000301055353085371,-0.0003139294096426524
2017-01-30,-8.68893161456376e-05,0.00023795492563568184,0.00019366194143608347
2017-01-31,0.0005954347730875837,0.0003159580729390299,0.0003472535312511806
2017-02-01,-0.00022869307275447833,-0.00011662188367213436,-0.00013954415722046784
2017-02-02,0.00029387773248293846,0.00021044107911088065,0.00021557497579760443
2017-02-03,0.0005600041702766085,0.00018373755866162811,0.00027813257973015315
2017-02-06,0.0011875306022575863,0.0009544836072868873,0.000981253318351183
2017-02-07,0.00010698631471033696,2.113785203718077e-05,5.33654886360696e-05
2017-02-08,0.0007119978497950065,0.0004110566939491132,0.000477557634167802
2017-02-09,-0.0004873364580011397,-0.0003938129941070018,-0.0004022209153682487
2017-02-10,0.0002492537525838773,8.701556278994138e-05,0.00012124507414834962
2017-02-13,1.891162430478835e-05,-8.904789449269514e-05,-3.9715246191178265e-05
2017-02-14,0.00016972632231118117,0.0001720836922119873,0.0001899510886060272
2017-02-15,0.00022979816650397329,2.8853924765194342e-05,3.2597031729431704e-05
2017-02-16,0.0005240296959868185,0.00046810238026186515,0.00033989976795822637
2017-02-17,0.00045622490706951566,0.00035173728055648047,0.0003390651210274853
2017-02-21,0.0003253971901065327,5.3232709769519804e-05,6.50904867856754e-05
2017-02-22,0.00013279969900988075,0.00013678518329464598,9.040829277478114e-05
2017-02-23,0.000646829943797753,0.0005469758375893176,0.00041891456257026397
2017-02-24,0.0007655798862141179,0.0006157852095095473,0.0004760297505501714
2017-02-27,-0.0003738892940323782,-0.0003641221122459964,-0.0002528699786361173
2017-02-28,0.00011701158997748509,0.00026421062567405105,0.0002712744248480927
2017-03-01,0.00012890160736364904,-0.00037988974951851014,-0.00018474812366168271
2017-03-02,-0.0013098160225164257,-0.0007226646193980065,-0.0008835499708451142
2017-03-03,0.00030358399403838016,0.000261905287330876,0.00026848313703513576
2017-03-06,-0.00037745560506383444,-0.00011568427278798029,-0.00019576275735406004
2017-03-07,-0.0010794879613498108,-0.000806201895812908,-0.0008836180294170691
2017-03-08,-0.00071315482338612,-0.0003974486327591913,-0.00046971076808456934
2017-03-09,-0.0003900841356672877,-0.00023647530335545769,-0.00025993338536524677
2017-03-10,0.0007683414987069099,0.000505749352815875,0.0005733082387835383
2017-03-13,-0.00037036376824434484,-0.00030402751406552605,-0.0003054396358243408
2017-03-14,-0.0004354190174777498,-0.00023894220956912325,-0.00031119613153094127
2017-03-15,0.0024935644982945026,0.001457183063264999,0.001724657920725364
2017-03-16,-0.00019356505489228452,1.335346627994878e-05,4.458729423845298e-05
2017-03-17,0.0002463284422952959,0.00019520906679959364,0.00016934658592457745
2017-03-20,0.00017241950140825727,7.100206986504162e-05,6.870479281975776e-05
2017-03-21,-0.00022101698937600496,0.00018237205808094103,9.104377360355092e-05
2017-03-22,0.0005179658829858493,0.0003072167688905515,0.0003266596310141601
2017-03-23,-0.0004378323784918906,-0.00034980900667745305,-0.0003575357507540622
2017-03-24,0.0002317704225332671,0.0002480647336690929,0.0002452133409270122
2017-03-27,0.0003787248433483371,0.0002894831791699751,0.0002940300989042105
2017-03-28,7.973380000724707e-05,-8.029066866322798e-05,-1.2087467455702816e-05
2017-03-29,0.00044713483199069196,0.00028738532747587934,0.00028391296854752055
2017-03-30,-0.00036165527059539907,-0.00038891533927766714,-0.00025780812566947455
2017-03-31,-2.886158767675869e-05,-2.0600271353026623e-05,-9.254802900481874e-05
2017-04-03,0.0006599994938734461,0.0005949868356090961,0.0004481903466352406
2017-04-04,-1.0439285381049453e-05,3.2190466837926255e-06,9.27375075742261e-06
2017-04-05,-8.634901334955225e-06,3.883890828772419e-05,-3.552171098807644e-06
2017-04-06,-1.6658112496418094e-05,-8.927674598850766e-05,-3.614755132533863e-05
2017-04-07,-0.00029252854334084206,-0.0001866598983659361,-0.00015059032568217042
2017-04-10,0.00022632296384327903,0.000163834303387374,0.0001290701452738575
2017-04-11,0.001119869123873479,0.0010535044151306519,0.000830356450025331
2017-04-12,8.100987215773676e-05,0.00011294726262947753,3.7530959751998685e-06
2017-04-13,4.17774980706681e-05,0.00024589314100752793,0.0001937137586378153
2017-04-17,0.0005173341224978581,0.00014199943180223364,0.00020988369787884885
2017-04-18,0.0005588238008245916,0.0005000812899880607,0.0004695971759077494
2017-04-19,-0.0007041164678945925,-0.0004283195330079094,-0.0004364975073988968
2017-04-20,0.0005876234096310098,0.00021737073700169704,0.0002786028834274693
2017-04-21,-0.00013390216885931635,-1.2485006640934452e-05,-3.723624355018906e-05
2017-04-24,0.000349686532534917,-0.00010191540204373874,-1.552479550882244e-05
2017-04-25,-0.00029982689053241354,-0.00032190475915741285,-0.00027287299938722853
2017-04-26,0.00048537890532016287,0.0004140344261267186,0.0004041288766478129
2017-04-27,-0.00017847301308016248,-0.0002294614929147429,-0.00022408192134696562
2017-04-28,0.0003458023672980975,0.00043963290248295124,0.00046724041059628457
2017-05-01,-0.0003025470355921908,-0.0002901093171089824,-0.0003264680690990665
2017-05-02,4.605026537226112e-05,-8.52140962228196e-05,-8.677116502958603e-05
2017-05-03,-0.0007583287593592639,-0.0005007682642088444,-0.0005068570435196428
2017-05-04,-0.0002000379321385859,-9.105552281822346e-05,-0.00011445082386783739
2017-05-05,0.0002649114477864805,1.1332391785205914e-05,-2.27026186211673e-05
2017-05-08,-0.00011944451239019426,2.5459081772701052e-05,2.218034602862075e-05
2017-05-09,-0.0003832641613411357,-0.00024247088835368255,-0.0002423693342642768
2017-05-10,0.0003110601001211972,0.00025523671417033804,0.00024026677451774957
2017-05-11,-4.722077238820657e-05,4.607642629782973e-05,4.113184728593063e-05
2017-05-12,0.0002594512527883855,2.6619014409928732e-05,0.00013212438616986874
2017-05-15,0.0008473720138122227,0.0004724302073790661,0.00047801176085653996
2017-05-16,0.0001710597185316871,0.00010889695818208071,0.0001518372568976513
2017-05-17,-0.00037312622467175656,0.0002119299830882076,0.0004316542394955414
2017-05-18,0.00014895394550365026,-1.073811481425632e-05,-5.583858630483975e-05
2017-05-19,0.000732803355486882,0.00017808321483113449,0.00021180704666925025
2017-05-22,0.0007987110925354353,0.0004515662967537543,0.0004530611971406554
2017-05-23,-0.00027019802699720463,-0.00017564360346209481,-0.0002539815805422953
2017-05-24,0.0004690831882840569,9.319954821370948e-05,0.00015699228020960273
2017-05-25,0.0006828922687316353,0.0003953012076711568,0.0003984355460928575
2017-05-26,0.0004349216521917263,0.0003936414884676623,0.00045541366639323486
2017-05-30,-0.00029190071799198617,-0.00036656296667031445,-0.0003329004063760003
2017-05-31,0.0001271356672464287,9.54993224810697e-05,0.0001287967794790287
2017-06-01,0.0008305514372289721,0.0005764149770330661,0.0005631721737177201
2017-06-02,0.0005837365804349356,0.00025248702958827066,0.0003747993327836239
2017-06-05,2.9570198252795016e-05,0.00012266662874203284,9.832717096766729e-05
2017-06-06,9.987164577499234e-05,4.933571766333874e-05,0.00017297629443156258
2017-06-07,0.0002202588023008013,0.000273901091076004,0.00020376051193178422
2017-06-08,-0.0004249935671005702,-0.0003795297193597742,-0.00044227274782202355
2017-06-09,-0.00034511849766644283,-0.0001368539058139411,-0.0001866384147571121
2017-06-12,-0.0002668481932152311,-0.00025372042246312956,-0.0002564912135019207
2017-06-13,0.0008856639452909414,0.0005137696346468023,0.00046504683510326756
2017-06-14,9.129187744564863e-05,-3.8840035574971734e-05,-1.0063320348791075e-05
2017-06-15,-0.0006412483479453539,-0.0003631968965382969,-0.00036194708887663386
2017-06-16,0.0003880831570935552,0.00039983205421528236,0.0004017364887055556
2017-06-19,0.0003307375417514742,-0.00011417602614842873,-0.00023619886859033357
2017-06-20,-0.0006768219519851385,-0.00026453898405648656,-0.00018369927623889252
2017-06-21,0.00021184954200822428,0.00022852452343532218,0.00023721504259515173
2017-06-22,0.0003149844505579922,0.00030512433978868665,0.0003234633810245481
2017-06-23,0.00018535773918696861,2.9411724178317438e-05,3.448458247178582e-05
2017-06-26,-0.00029934500958605907,-0.00035291402414904357,-0.0003643256648640275
2017-06-27,-0.0017509295116371008,-0.0007488224519966632,-0.0006577943797384631
2017-06-28,0.0015874393023105268,0.0008242560738881321,0.0007119063859660248
2017-06-29,-0.002280984148915317,-0.0011955311243761746,-0.0010983791810604377
2017-06-30,1.9529310514397732e-06,3.387982988455404e-06,-2.6983211165255863e-05
2017-07-03,-0.0008807235136456047,-0.000667185001688833,-0.0007060783769685134
2017-07-05,0.0004973084317614289,0.00016182764064141087,0.00013480856593210542
2017-07-06,-0.0015798499318606832,-0.0005585413841543206,-0.0004481069143732899
2017-07-07,0.00033236395669760044,-9.385046809747916e-05,-0.00018272123128374422
2017-07-10,0.0003396097812330629,0.00016028036898002075,0.00018614637958187336
2017-07-11,0.00018358239751932378,8.900844691482883e-05,0.00013166542124016728
2017-07-12,0.0012041320162636776,0.0003730501779561766,0.00044619399002319786
2017-07-13,-5.5753998458465476e-05,-4.337418126915977e-05,-8.486736311376102e-05
2017-07-14,0.001338963265455445,0.0008452203336933547,0.0009117674353480375
2017-07-17,0.00014768645579930827,-3.901044533741803e-05,2.412848428962389e-05
2017-07-18,0.0008711435408818909,0.00040974959882070705,0.0005417452135400788
2017-07-19,0.0005643019489743252,0.000208967780202876,0.00019259633167401148
2017-07-20,0.00013122902999464204,6.254085573238295e-05,7.789772165272556e-05
