Date,_GSPC,IEF,GLD,BIL
2013-08-16,0.03041142371916097,0.052239039027462617,0.015561872558071805,0.9017876646953046
2013-08-19,0.03534831337549626,0.05020873530407596,0.012001853650789757,0.9024410976696381
2013-08-20,0.03534831337549626,0.05020873530407596,0.012001853650789757,0.9024410976696381
2013-08-21,0.03534831337549626,0.05020873530407596,0.012001853650789757,0.9024410976696381
2013-08-22,0.03534831337549626,0.05020873530407596,0.012001853650789757,0.9024410976696381
2013-08-23,0.03534831337549626,0.05020873530407596,0.012001853650789757,0.9024410976696381
2013-08-26,0.027532224365496676,0.03812456735364957,0.01346404873229022,0.9208791595485636
2013-08-27,0.027532224365496676,0.03812456735364957,0.01346404873229022,0.9208791595485636
2013-08-28,0.027532224365496676,0.03812456735364957,0.01346404873229022,0.9208791595485636
2013-08-29,0.027532224365496676,0.03812456735364957,0.01346404873229022,0.9208791595485636
2013-08-30,0.027532224365496676,0.03812456735364957,0.01346404873229022,0.9208791595485636
2013-09-03,0.0360841729348569,0.03773958328322125,0.01919370064962536,0.9069825431322965
2013-09-04,0.0360841729348569,0.03773958328322125,0.01919370064962536,0.9069825431322965
2013-09-05,0.0360841729348569,0.03773958328322125,0.01919370064962536,0.9069825431322965
2013-09-06,0.0360841729348569,0.03773958328322125,0.01919370064962536,0.9069825431322965
2013-09-09,0.0360841729348569,0.03773958328322125,0.01919370064962536,0.9069825431322965
2013-09-10,0.03537720229289987,0.04459570452176159,0.01369188619857869,0.9063352069867598
2013-09-11,0.03537720229289987,0.04459570452176159,0.01369188619857869,0.9063352069867598
2013-09-12,0.03537720229289987,0.04459570452176159,0.01369188619857869,0.9063352069867598
2013-09-13,0.03537720229289987,0.04459570452176159,0.01369188619857869,0.9063352069867598
2013-09-16,0.03537720229289987,0.04459570452176159,0.01369188619857869,0.9063352069867598
2013-09-17,0.03574409402429268,0.04911916214293729,0.012109470577883434,0.9030272732548865
2013-09-18,0.03574409402429268,0.04911916214293729,0.012109470577883434,0.9030272732548865
2013-09-19,0.03574409402429268,0.04911916214293729,0.012109470577883434,0.9030272732548865
2013-09-20,0.03574409402429268,0.04911916214293729,0.012109470577883434,0.9030272732548865
2013-09-23,0.03574409402429268,0.04911916214293729,0.012109470577883434,0.9030272732548865
2013-09-24,0.02439275965572144,0.043419134311795074,0.010935157822133435,0.9212529482103501
2013-09-25,0.02439275965572144,0.043419134311795074,0.010935157822133435,0.9212529482103501
2013-09-26,0.02439275965572144,0.043419134311795074,0.010935157822133435,0.9212529482103501
2013-09-27,0.02439275965572144,0.043419134311795074,0.010935157822133435,0.9212529482103501
2013-09-30,0.02439275965572144,0.043419134311795074,0.010935157822133435,0.9212529482103501
2013-10-01,0.019118899644697582,0.035708297455733375,0.008741350222542731,0.9364314526770263
2013-10-02,0.019118899644697582,0.035708297455733375,0.008741350222542731,0.9364314526770263
2013-10-03,0.019118899644697582,0.035708297455733375,0.008741350222542731,0.9364314526770263
2013-10-04,0.019118899644697582,0.035708297455733375,0.008741350222542731,0.9364314526770263
2013-10-07,0.019118899644697582,0.035708297455733375,0.008741350222542731,0.9364314526770263
2013-10-08,0.02307466730237483,0.04558897580421224,0.014485285927075037,0.9168510709663379
2013-10-09,0.02307466730237483,0.04558897580421224,0.014485285927075037,0.9168510709663379
2013-10-10,0.02307466730237483,0.04558897580421224,0.014485285927075037,0.9168510709663379
2013-10-11,0.02307466730237483,0.04558897580421224,0.014485285927075037,0.9168510709663379
2013-10-14,0.02307466730237483,0.04558897580421224,0.014485285927075037,0.9168510709663379
2013-10-15,0.019761311683490095,0.04822707363171989,0.013244962592152331,0.9187666520926376
2013-10-16,0.019761311683490095,0.04822707363171989,0.013244962592152331,0.9187666520926376
2013-10-17,0.019761311683490095,0.04822707363171989,0.013244962592152331,0.9187666520926376
2013-10-18,0.019761311683490095,0.04822707363171989,0.013244962592152331,0.9187666520926376
2013-10-21,0.019761311683490095,0.04822707363171989,0.013244962592152331,0.9187666520926376
2013-10-22,0.023133707005545175,0.04538095792112878,0.0149478769936854,0.9165374580796405
2013-10-23,0.023133707005545175,0.04538095792112878,0.0149478769936854,0.9165374580796405
2013-10-24,0.023133707005545175,0.04538095792112878,0.0149478769936854,0.9165374580796405
2013-10-25,0.023133707005545175,0.04538095792112878,0.0149478769936854,0.9165374580796405
2013-10-28,0.023133707005545175,0.04538095792112878,0.0149478769936854,0.9165374580796405
2013-10-29,0.024660251760938917,0.042480995387266685,0.014364139955022339,0.918494612896772
2013-10-30,0.024660251760938917,0.042480995387266685,0.014364139955022339,0.918494612896772
2013-10-31,0.024660251760938917,0.042480995387266685,0.014364139955022339,0.918494612896772
2013-11-01,0.024660251760938917,0.042480995387266685,0.014364139955022339,0.918494612896772
2013-11-04,0.024660251760938917,0.042480995387266685,0.014364139955022339,0.918494612896772
2013-11-05,0.027702974673361483,0.04937934957227302,0.01621921608443881,0.9066984596699268
2013-11-06,0.027702974673361483,0.04937934957227302,0.01621921608443881,0.9066984596699268
2013-11-07,0.027702974673361483,0.04937934957227302,0.01621921608443881,0.9066984596699268
2013-11-08,0.027702974673361483,0.04937934957227302,0.01621921608443881,0.9066984596699268
2013-11-11,0.027702974673361483,0.04937934957227302,0.01621921608443881,0.9066984596699268
2013-11-12,0.023169223280753416,0.05172346242350331,0.018740660239613457,0.9063666540561299
2013-11-13,0.023169223280753416,0.05172346242350331,0.018740660239613457,0.9063666540561299
2013-11-14,0.023169223280753416,0.05172346242350331,0.018740660239613457,0.9063666540561299
2013-11-15,0.023169223280753416,0.05172346242350331,0.018740660239613457,0.9063666540561299
2013-11-18,0.023169223280753416,0.05172346242350331,0.018740660239613457,0.9063666540561299
2013-11-19,0.026418650112127517,0.050510970252516794,0.014517856147115189,0.9085525234882404
2013-11-20,0.026418650112127517,0.050510970252516794,0.014517856147115189,0.9085525234882404
2013-11-21,0.026418650112127517,0.050510970252516794,0.014517856147115189,0.9085525234882404
2013-11-22,0.026418650112127517,0.050510970252516794,0.014517856147115189,0.9085525234882404
2013-11-25,0.026418650112127517,0.050510970252516794,0.014517856147115189,0.9085525234882404
2013-11-26,0.03075088288791175,0.05237070630352411,0.014713459578501654,0.9021649512300624
2013-11-27,0.03075088288791175,0.05237070630352411,0.014713459578501654,0.9021649512300624
2013-11-29,0.03075088288791175,0.05237070630352411,0.014713459578501654,0.9021649512300624
2013-12-02,0.03075088288791175,0.05237070630352411,0.014713459578501654,0.9021649512300624
2013-12-03,0.03075088288791175,0.05237070630352411,0.014713459578501654,0.9021649512300624
2013-12-04,0.040417645398683436,0.04779732573363029,0.017948763630792505,0.8938362652368937
2013-12-05,0.040417645398683436,0.04779732573363029,0.017948763630792505,0.8938362652368937
2013-12-06,0.040417645398683436,0.04779732573363029,0.017948763630792505,0.8938362652368937
2013-12-09,0.040417645398683436,0.04779732573363029,0.017948763630792505,0.8938362652368937
2013-12-10,0.040417645398683436,0.04779732573363029,0.017948763630792505,0.8938362652368937
2013-12-11,0.0267706868173764,0.05843319290895947,0.01918818594992938,0.8956079343237348
2013-12-12,0.0267706868173764,0.05843319290895947,0.01918818594992938,0.8956079343237348
2013-12-13,0.0267706868173764,0.05843319290895947,0.01918818594992938,0.8956079343237348
2013-12-16,0.0267706868173764,0.05843319290895947,0.01918818594992938,0.8956079343237348
2013-12-17,0.0267706868173764,0.05843319290895947,0.01918818594992938,0.8956079343237348
2013-12-18,0.02647181740164673,0.0566315925540931,0.014439586173684252,0.9024570038705759
2013-12-19,0.02647181740164673,0.0566315925540931,0.014439586173684252,0.9024570038705759
2013-12-20,0.02647181740164673,0.0566315925540931,0.014439586173684252,0.9024570038705759
2013-12-23,0.02647181740164673,0.0566315925540931,0.014439586173684252,0.9024570038705759
2013-12-24,0.02647181740164673,0.0566315925540931,0.014439586173684252,0.9024570038705759
2013-12-26,0.024916719163209398,0.06012109131524153,0.01873795464881318,0.8962242348727358
2013-12-27,0.024916719163209398,0.06012109131524153,0.01873795464881318,0.8962242348727358
2013-12-30,0.024916719163209398,0.06012109131524153,0.01873795464881318,0.8962242348727358
2013-12-31,0.024916719163209398,0.06012109131524153,0.01873795464881318,0.8962242348727358
2014-01-02,0.024916719163209398,0.06012109131524153,0.01873795464881318,0.8962242348727358
2014-01-03,0.027008785865287474,0.06436262082793863,0.020033434679910117,0.8885951586268638
2014-01-06,0.027008785865287474,0.06436262082793863,0.020033434679910117,0.8885951586268638
2014-01-07,0.027008785865287474,0.06436262082793863,0.020033434679910117,0.8885951586268638
2014-01-08,0.027008785865287474,0.06436262082793863,0.020033434679910117,0.8885951586268638
2014-01-09,0.027008785865287474,0.06436262082793863,0.020033434679910117,0.8885951586268638
2014-01-10,0.028167654431969946,0.06621776316026905,0.021052015131117548,0.8845625672766435
2014-01-13,0.028167654431969946,0.06621776316026905,0.021052015131117548,0.8845625672766435
2014-01-14,0.028167654431969946,0.06621776316026905,0.021052015131117548,0.8845625672766435
2014-01-15,0.028167654431969946,0.06621776316026905,0.021052015131117548,0.8845625672766435
2014-01-16,0.028167654431969946,0.06621776316026905,0.021052015131117548,0.8845625672766435
2014-01-17,0.025675749789138076,0.06196902200689893,0.02101977320286994,0.891335455001093
2014-01-21,0.025675749789138076,0.06196902200689893,0.02101977320286994,0.891335455001093
2014-01-22,0.025675749789138076,0.06196902200689893,0.02101977320286994,0.891335455001093
2014-01-23,0.025675749789138076,0.06196902200689893,0.02101977320286994,0.891335455001093
2014-01-24,0.025675749789138076,0.06196902200689893,0.02101977320286994,0.891335455001093
2014-01-27,0.02296025489980468,0.06333191505930497,0.02120046318968835,0.8925073668512019
2014-01-28,0.02296025489980468,0.06333191505930497,0.02120046318968835,0.8925073668512019
2014-01-29,0.02296025489980468,0.06333191505930497,0.02120046318968835,0.8925073668512019
2014-01-30,0.02296025489980468,0.06333191505930497,0.02120046318968835,0.8925073668512019
2014-01-31,0.02296025489980468,0.06333191505930497,0.02120046318968835,0.8925073668512019
2014-02-03,0.022008605469752893,0.06209862022284128,0.020009495524904032,0.8958832787825017
2014-02-04,0.022008605469752893,0.06209862022284128,0.020009495524904032,0.8958832787825017
2014-02-05,0.022008605469752893,0.06209862022284128,0.020009495524904032,0.8958832787825017
2014-02-06,0.022008605469752893,0.06209862022284128,0.020009495524904032,0.8958832787825017
2014-02-07,0.022008605469752893,0.06209862022284128,0.020009495524904032,0.8958832787825017
2014-02-10,0.020065040521779483,0.04641923869406441,0.01579679277936776,0.9177189280047883
2014-02-11,0.020065040521779483,0.04641923869406441,0.01579679277936776,0.9177189280047883
2014-02-12,0.020065040521779483,0.04641923869406441,0.01579679277936776,0.9177189280047883
2014-02-13,0.020065040521779483,0.04641923869406441,0.01579679277936776,0.9177189280047883
2014-02-14,0.020065040521779483,0.04641923869406441,0.01579679277936776,0.9177189280047883
2014-02-18,0.024179881828140085,0.058049724472977474,0.018592977773904184,0.8991774159249784
2014-02-19,0.024179881828140085,0.058049724472977474,0.018592977773904184,0.8991774159249784
2014-02-20,0.024179881828140085,0.058049724472977474,0.018592977773904184,0.8991774159249784
2014-02-21,0.024179881828140085,0.058049724472977474,0.018592977773904184,0.8991774159249784
2014-02-24,0.024179881828140085,0.058049724472977474,0.018592977773904184,0.8991774159249784
2014-02-25,0.02168599272727582,0.06391460514556319,0.016152524355076744,0.8982468777720843
2014-02-26,0.02168599272727582,0.06391460514556319,0.016152524355076744,0.8982468777720843
2014-02-27,0.02168599272727582,0.06391460514556319,0.016152524355076744,0.8982468777720843
2014-02-28,0.02168599272727582,0.06391460514556319,0.016152524355076744,0.8982468777720843
2014-03-03,0.02168599272727582,0.06391460514556319,0.016152524355076744,0.8982468777720843
2014-03-04,0.021605540469166476,0.06578734942482849,0.021388037354226834,0.8912190727517783
2014-03-05,0.021605540469166476,0.06578734942482849,0.021388037354226834,0.8912190727517783
2014-03-06,0.021605540469166476,0.06578734942482849,0.021388037354226834,0.8912190727517783
2014-03-07,0.021605540469166476,0.06578734942482849,0.021388037354226834,0.8912190727517783
2014-03-10,0.021605540469166476,0.06578734942482849,0.021388037354226834,0.8912190727517783
2014-03-11,0.01805752841512618,0.04830891381894151,0.01642420477615374,0.9172093529897785
2014-03-12,0.01805752841512618,0.04830891381894151,0.01642420477615374,0.9172093529897785
2014-03-13,0.01805752841512618,0.04830891381894151,0.01642420477615374,0.9172093529897785
2014-03-14,0.01805752841512618,0.04830891381894151,0.01642420477615374,0.9172093529897785
2014-03-17,0.01805752841512618,0.04830891381894151,0.01642420477615374,0.9172093529897785
2014-03-18,0.02088252729632884,0.05900914220113971,0.02111503227910823,0.8989932982234232
2014-03-19,0.02088252729632884,0.05900914220113971,0.02111503227910823,0.8989932982234232
2014-03-20,0.02088252729632884,0.05900914220113971,0.02111503227910823,0.8989932982234232
2014-03-21,0.02088252729632884,0.05900914220113971,0.02111503227910823,0.8989932982234232
2014-03-24,0.02088252729632884,0.05900914220113971,0.02111503227910823,0.8989932982234232
2014-03-25,0.0213430964502914,0.04654464761247761,0.014569871502997427,0.9175423844342335
2014-03-26,0.0213430964502914,0.04654464761247761,0.014569871502997427,0.9175423844342335
2014-03-27,0.0213430964502914,0.04654464761247761,0.014569871502997427,0.9175423844342335
2014-03-28,0.0213430964502914,0.04654464761247761,0.014569871502997427,0.9175423844342335
2014-03-31,0.0213430964502914,0.04654464761247761,0.014569871502997427,0.9175423844342335
2014-04-01,0.02122143184302324,0.05739542231114886,0.020772583695389438,0.9006105621504386
2014-04-02,0.02122143184302324,0.05739542231114886,0.020772583695389438,0.9006105621504386
2014-04-03,0.02122143184302324,0.05739542231114886,0.020772583695389438,0.9006105621504386
2014-04-04,0.02122143184302324,0.05739542231114886,0.020772583695389438,0.9006105621504386
2014-04-07,0.02122143184302324,0.05739542231114886,0.020772583695389438,0.9006105621504386
2014-04-08,0.02042897130699932,0.05712711780282936,0.021157194617869305,0.9012867162723022
2014-04-09,0.02042897130699932,0.05712711780282936,0.021157194617869305,0.9012867162723022
2014-04-10,0.02042897130699932,0.05712711780282936,0.021157194617869305,0.9012867162723022
2014-04-11,0.02042897130699932,0.05712711780282936,0.021157194617869305,0.9012867162723022
2014-04-14,0.02042897130699932,0.05712711780282936,0.021157194617869305,0.9012867162723022
2014-04-15,0.01283112561310375,0.04253998888940136,0.011440592464563196,0.9331882930329318
2014-04-16,0.01283112561310375,0.04253998888940136,0.011440592464563196,0.9331882930329318
2014-04-17,0.01283112561310375,0.04253998888940136,0.011440592464563196,0.9331882930329318
2014-04-21,0.01283112561310375,0.04253998888940136,0.011440592464563196,0.9331882930329318
2014-04-22,0.01283112561310375,0.04253998888940136,0.011440592464563196,0.9331882930329318
2014-04-23,0.013558202003502051,0.0330350591791335,0.015446339058415526,0.937960399758949
2014-04-24,0.013558202003502051,0.0330350591791335,0.015446339058415526,0.937960399758949
2014-04-25,0.013558202003502051,0.0330350591791335,0.015446339058415526,0.937960399758949
2014-04-28,0.013558202003502051,0.0330350591791335,0.015446339058415526,0.937960399758949
2014-04-29,0.013558202003502051,0.0330350591791335,0.015446339058415526,0.937960399758949
2014-04-30,0.015181733253486084,0.041087117203391,0.018811498215505117,0.9249196513276179
2014-05-01,0.015181733253486084,0.041087117203391,0.018811498215505117,0.9249196513276179
2014-05-02,0.015181733253486084,0.041087117203391,0.018811498215505117,0.9249196513276179
2014-05-05,0.015181733253486084,0.041087117203391,0.018811498215505117,0.9249196513276179
2014-05-06,0.015181733253486084,0.041087117203391,0.018811498215505117,0.9249196513276179
2014-05-07,0.02093552534669492,0.03766045662353965,0.0163992685739998,0.9250047494557656
2014-05-08,0.02093552534669492,0.03766045662353965,0.0163992685739998,0.9250047494557656
2014-05-09,0.02093552534669492,0.03766045662353965,0.0163992685739998,0.9250047494557656
2014-05-12,0.02093552534669492,0.03766045662353965,0.0163992685739998,0.9250047494557656
2014-05-13,0.02093552534669492,0.03766045662353965,0.0163992685739998,0.9250047494557656
2014-05-14,0.030213304851021472,0.04956315976758749,0.025108955167386537,0.8951145802140046
2014-05-15,0.030213304851021472,0.04956315976758749,0.025108955167386537,0.8951145802140046
2014-05-16,0.030213304851021472,0.04956315976758749,0.025108955167386537,0.8951145802140046
2014-05-19,0.030213304851021472,0.04956315976758749,0.025108955167386537,0.8951145802140046
2014-05-20,0.030213304851021472,0.04956315976758749,0.025108955167386537,0.8951145802140046
2014-05-21,0.026550293715327855,0.04164427570680206,0.019575369241016178,0.9122300613368538
2014-05-22,0.026550293715327855,0.04164427570680206,0.019575369241016178,0.9122300613368538
2014-05-23,0.026550293715327855,0.04164427570680206,0.019575369241016178,0.9122300613368538
2014-05-27,0.026550293715327855,0.04164427570680206,0.019575369241016178,0.9122300613368538
2014-05-28,0.026550293715327855,0.04164427570680206,0.019575369241016178,0.9122300613368538
2014-05-29,0.032181814433059376,0.049470008418810496,0.025251292290483604,0.8930968848576466
2014-05-30,0.032181814433059376,0.049470008418810496,0.025251292290483604,0.8930968848576466
2014-06-02,0.032181814433059376,0.049470008418810496,0.025251292290483604,0.8930968848576466
2014-06-03,0.032181814433059376,0.049470008418810496,0.025251292290483604,0.8930968848576466
2014-06-04,0.032181814433059376,0.049470008418810496,0.025251292290483604,0.8930968848576466
2014-06-05,0.032679593734675695,0.04785094571176356,0.02223302010875568,0.8972364404448051
2014-06-06,0.032679593734675695,0.04785094571176356,0.02223302010875568,0.8972364404448051
2014-06-09,0.032679593734675695,0.04785094571176356,0.02223302010875568,0.8972364404448051
2014-06-10,0.032679593734675695,0.04785094571176356,0.02223302010875568,0.8972364404448051
2014-06-11,0.032679593734675695,0.04785094571176356,0.02223302010875568,0.8972364404448051
2014-06-12,0.02457402948446332,0.03900394617906911,0.015978596326049668,0.9204434280104179
2014-06-13,0.02457402948446332,0.03900394617906911,0.015978596326049668,0.9204434280104179
2014-06-16,0.02457402948446332,0.03900394617906911,0.015978596326049668,0.9204434280104179
2014-06-17,0.02457402948446332,0.03900394617906911,0.015978596326049668,0.9204434280104179
2014-06-18,0.02457402948446332,0.03900394617906911,0.015978596326049668,0.9204434280104179
2014-06-19,0.028319895657708514,0.05449200124718935,0.022801183397977542,0.8943869196971245
2014-06-20,0.028319895657708514,0.05449200124718935,0.022801183397977542,0.8943869196971245
2014-06-23,0.028319895657708514,0.05449200124718935,0.022801183397977542,0.8943869196971245
2014-06-24,0.028319895657708514,0.05449200124718935,0.022801183397977542,0.8943869196971245
2014-06-25,0.028319895657708514,0.05449200124718935,0.022801183397977542,0.8943869196971245
2014-06-26,0.03933902069500683,0.05911887318537912,0.021547410420378464,0.8799946956992356
2014-06-27,0.03933902069500683,0.05911887318537912,0.021547410420378464,0.8799946956992356
2014-06-30,0.03933902069500683,0.05911887318537912,0.021547410420378464,0.8799946956992356
2014-07-01,0.03933902069500683,0.05911887318537912,0.021547410420378464,0.8799946956992356
2014-07-02,0.03933902069500683,0.05911887318537912,0.021547410420378464,0.8799946956992356
2014-07-03,0.031314852510264016,0.04074689524597457,0.01387226364763725,0.9140659885961242
2014-07-07,0.031314852510264016,0.04074689524597457,0.01387226364763725,0.9140659885961242
2014-07-08,0.031314852510264016,0.04074689524597457,0.01387226364763725,0.9140659885961242
2014-07-09,0.031314852510264016,0.04074689524597457,0.01387226364763725,0.9140659885961242
2014-07-10,0.031314852510264016,0.04074689524597457,0.01387226364763725,0.9140659885961242
2014-07-11,0.03201541890633769,0.04110636629572458,0.014717185565985943,0.9121610292319517
2014-07-14,0.03201541890633769,0.04110636629572458,0.014717185565985943,0.9121610292319517
2014-07-15,0.03201541890633769,0.04110636629572458,0.014717185565985943,0.9121610292319517
2014-07-16,0.03201541890633769,0.04110636629572458,0.014717185565985943,0.9121610292319517
2014-07-17,0.03201541890633769,0.04110636629572458,0.014717185565985943,0.9121610292319517
2014-07-18,0.0301996598105783,0.0379742592230308,0.012028677644481083,0.9197974033219097
2014-07-21,0.0301996598105783,0.0379742592230308,0.012028677644481083,0.9197974033219097
